I
1200 Version - data cycle 1911, build 20250921, metadata NavXP1200. FMS

12  41.167166667  -95.736852778     1300    11630   130      0.000  OVR ENRT K3 OMAHA VORTAC DME
 3  37.743555556  -87.165936111      400    10860    25     -4.000  OWB ENRT K5 OWENSBORO VOR/DME
12  37.743555556  -87.165936111      400    10860    25      0.000  OWB ENRT K5 OWENSBORO VOR/DME
 3  41.322041667  -86.649291667      690    11560   130     -0.000  OXI ENRT K5 KNOX VOR/DME
12  41.322041667  -86.649291667      690    11560   130      0.000  OXI ENRT K5 KNOX VOR/DME
 3  40.870347222 -100.003763889        0    10900    25      9.000  OZB ENRT K3 COZAD VOR
 3  31.268950000  -85.726313889      333    11120    40     -3.000  OZR ENRT K7 CAIRNS VOR/DME
12  31.268950000  -85.726313889      333    11120    40      0.000  OZR ENRT K7 CAIRNS VOR/DME
 3  47.919833333 -122.277800000      669    11060    40     20.000  PAE ENRT K1 PAINE VOR/DME
12  47.920008333 -122.278283333      669    11060    40      0.000  PAE ENRT K1 PAINE VOR/DME
 3  30.074008333  -85.572408333        9    13370   130     -4.000  PAM ENRT K7 TYNDALL TACAN
12  30.074008333  -85.572408333        9    13370   130      0.000  PAM ENRT K7 TYNDALL TACAN DME
 3  34.246758333  -91.926177778      212    11600    40      4.000  PBF ENRT K4 PINE BLUFF VOR/DME
12  34.246758333  -91.926177778      212    11600    40      0.000  PBF ENRT K4 PINE BLUFF VOR/DME
 3  26.680055556  -80.086488889       16    11570   130     -3.000  PBI ENRT K7 PALM BEACH VORTAC
12  26.680055556  -80.086488889       16    11570   130      0.000  PBI ENRT K7 PALM BEACH VORTAC DME
 3  30.561166667  -89.730488889       70    11220    40      5.000  PCU ENRT K7 PICAYUNE VOR/DME
12  30.561166667  -89.730488889       70    11220    40      0.000  PCU ENRT K7 PICAYUNE VOR/DME
 3  33.875630556  -84.298813889      970    11660    40     -5.000  PDK ENRT K7 PEACHTREE VOR/DME
12  33.875630556  -84.298813889      970    11660    40      0.000  PDK ENRT K7 PEACHTREE VOR/DME
 3  45.698422222 -118.938711111     1575    11470   130     20.000  PDT ENRT K1 PENDLETON VORTAC
12  45.698422222 -118.938711111     1575    11470   130      0.000  PDT ENRT K1 PENDLETON VORTAC DME
 3  33.918336111 -117.529997222     1432    11220   130     15.000  PDZ ENRT K2 PARADISE VORTAC
12  33.918569444 -117.529561111     1432    11220   130      0.000  PDZ ENRT K2 PARADISE VORTAC DME
 3  31.469313889 -103.574755556     2650    11180    40     11.000  PEQ ENRT K4 PECOS VOR/DME
12  31.469313889 -103.574755556     2650    11180    40      0.000  PEQ ENRT K4 PECOS VOR/DME
 3  36.746530556  -97.160155556     1054    11320   130      6.000  PER ENRT K4 PIONEER VORTAC
12  36.746530556  -97.160155556     1054    11320   130      0.000  PER ENRT K4 PIONEER VORTAC DME
 3  36.931044444 -111.447441667     4277    11760    40     13.000  PGA ENRT K2 PAGE VOR/DME
12  36.931044444 -111.447441667     4277    11760    40      0.000  PGA ENRT K2 PAGE VOR/DME
 3  26.916772222  -81.991247222        0    11020    25     -6.000  PGD ENRT K7 PUNTA GORDA VOR
 3  34.680463889  -94.609002778     2700    11350    40      4.000  PGO ENRT K4 RICH MOUNTAIN VORTAC
12  34.680463889  -94.609002778     2700    11350    40      0.000  PGO ENRT K4 RICH MOUNTAIN VORTAC DME
 3  35.624711111 -113.544466667     4760    11200   130     15.000  PGS ENRT K2 PEACH SPRINGS VOR/DME
12  35.624711111 -113.544466667     4760    11200   130      0.000  PGS ENRT K2 PEACH SPRINGS VOR/DME
 3  32.610338889 -116.979100000      576    11645    40     14.000  PGY ENRT K2 POGGI VORTAC
12  32.610338889 -116.979100000      576    11645    40      0.000  PGY ENRT K2 POGGI VORTAC DME
 3  26.782741667  -80.691433333       16    11540   130     -0.000  PHK ENRT K7 PAHOKEE VOR/DME
12  26.782741667  -80.691433333       16    11540   130      0.000  PHK ENRT K7 PAHOKEE VOR/DME
 3  44.058238889 -101.664194444     2340    10840    40     12.000  PHP ENRT K3 PHILIP VOR/DME
12  44.058238889 -101.664194444     2340    10840    40      0.000  PHP ENRT K3 PHILIP VOR/DME
 3  40.680069444  -89.792752778      731    11520    40      4.000  PIA ENRT K5 PEORIA VORTAC
12  40.680069444  -89.792752778      731    11520    40      0.000  PIA ENRT K5 PEORIA VORTAC DME
 3  27.907763889  -82.684308333        6    11640   130     -5.000  PIE ENRT K7 ST PETERSBURG VORTAC
12  27.907763889  -82.684308333        6    11640   130      0.000  PIE ENRT K7 ST PETERSBURG VORTAC DME
 3  42.870383333 -112.652236111     4433    11260   130     17.000  PIH ENRT K1 POCATELLO VOR/DME
12  42.870383333 -112.652236111     4433    11260   130      0.000  PIH ENRT K1 POCATELLO VOR/DME
 3  32.529202778 -105.305241667     6578    11040    40     12.000  PIO ENRT K2 PINON VOR/DME
12  32.529202778 -105.305241667     6578    11040    40      0.000  PIO ENRT K2 PINON VOR/DME
 3  44.394508333 -100.162872222     1789    11250    40     11.000  PIR ENRT K3 PIERRE VORTAC
12  44.394508333 -100.162872222     1789    11250    40      0.000  PIR ENRT K3 PIERRE VORTAC DME
 3  46.898150000  -95.070891667     1441    11060    40      4.000  PKD ENRT K3 PARK RAPIDS VOR/DME
12  46.898086111  -95.071011111     1441    11060    40      0.000  PKD ENRT K3 PARK RAPIDS VOR/DME
 3  34.101972222 -114.682066667     1000    11790   130     15.000  PKE ENRT K2 PARKER VORTAC
12  34.101972222 -114.682066667     1000    11790   130      0.000  PKE ENRT K2 PARKER VORTAC DME
 3  41.965641667  -89.524219444      840    11120    40      3.000  PLL ENRT K5 POLO VOR/DME
12  41.965641667  -89.524219444      840    11120    40      0.000  PLL ENRT K5 POLO VOR/DME
 3  45.630647222  -84.664108333      835    11180    40     -6.000  PLN ENRT K5 PELLSTON VORTAC
12  45.630647222  -84.664108333      835    11180    40      0.000  PLN ENRT K5 PELLSTON VORTAC DME
 3  34.631397222 -118.063822222     2498    11450   130     15.000  PMD ENRT K2 PALMDALE VORTAC
12  34.631950000 -118.063844444     2498    11450   130      0.000  PMD ENRT K2 PALMDALE VORTAC DME
 3  42.466036111  -86.104811111      640    11210   130     -0.000  PMM ENRT K5 PULLMAN VOR/DME
12  42.466036111  -86.104811111      640    11210   130      0.000  PMM ENRT K5 PULLMAN VOR/DME
 3  35.235061111 -101.699030556     3595    11660   130      8.000  PNH ENRT K4 PANHANDLE VORTAC
12  35.235061111 -101.699030556     3595    11660   130      0.000  PNH ENRT K4 PANHANDLE VORTAC DME
 3  45.329200000  -67.704194444      398    11430    40    -21.000  PNN ENRT K6 PRINCETON TACAN
12  45.329200000  -67.704194444      398    11430    40      0.000  PNN ENRT K6 PRINCETON TACAN DME
 3  40.821200000  -88.733508333      680    10960    40      3.000  PNT ENRT K5 PONTIAC VOR/DME
12  40.821200000  -88.733508333      680    10960    40      0.000  PNT ENRT K5 PONTIAC VOR/DME
 3  35.168422222  -79.019572222      205    11380   130     -7.000  POB ENRT K7 POPE TACAN
12  35.168422222  -79.019572222      205    11380   130      0.000  POB ENRT K7 POPE TACAN DME
 3  34.078388889 -117.787075000     1266    11040    40     15.000  POM ENRT K2 POMONA VORTAC
12  34.078388889 -117.787075000     1266    11040    40      0.000  POM ENRT K2 POMONA VORTAC DME
 3  46.774186111  -68.094547222      592    11640   130    -21.000  PQI ENRT K6 PRESQUE ISLE VOR/DME
12  46.774186111  -68.094547222      592    11640   130      0.000  PQI ENRT K6 PRESQUE ISLE VOR/DME
 3  35.672463889 -120.627108333      817    11430    40     16.000  PRB ENRT K2 PASO ROBLES VORTAC
12  35.672463889 -120.627108333      817    11430    40      0.000  PRB ENRT K2 PASO ROBLES VORTAC DME
 3  33.542377778  -95.448291667      510    11360    40      7.000  PRX ENRT K4 PARIS VOR/DME
12  33.542377778  -95.448291667      510    11360    40      0.000  PRX ENRT K4 PARIS VOR/DME
 3  40.916258333  -77.992716667     2443    11550   130    -10.000  PSB ENRT K6 PHILIPSBURG VORTAC
12  40.916258333  -77.992716667     2443    11550   130      0.000  PSB ENRT K6 PHILIPSBURG VORTAC DME
 3  46.270266667 -119.117297222      406    10980    40     15.000  PSC ENRT K1 PASCO VOR/DME
12  46.270266667 -119.117297222      406    10980    40      0.000  PSC ENRT K1 PASCO VOR/DME
 3  42.700861111  -83.532772222     1149    11100    40     -0.000  PSI ENRT K5 PONTIAC TACAN
12  42.700861111  -83.532772222     1149    11100    40      0.000  PSI ENRT K5 PONTIAC TACAN DME
 3  37.087705556  -80.712900000     2120    11680   130     -6.000  PSK ENRT K6 PULASKI VORTAC
12  37.087705556  -80.712900000     2120    11680   130      0.000  PSK ENRT K6 PULASKI VORTAC DME
 3  43.084463889  -70.831986111      108    11650    40    -16.000  PSM ENRT K6 PEASE VOR/DME
12  43.084463889  -70.831986111      108    11650    40      0.000  PSM ENRT K6 PEASE VOR/DME
 3  33.870013889 -116.429783333     1600    11550    40     13.000  PSP ENRT K2 PALM SPRINGS VORTAC
12  33.870013889 -116.429783333     1600    11550    40      0.000  PSP ENRT K2 PALM SPRINGS VORTAC DME
 3  28.764425000  -96.306180556        6    11730   130      8.000  PSX ENRT K4 PALACIOS VORTAC
12  28.764425000  -96.306180556        6    11730   130      0.000  PSX ENRT K4 PALACIOS VORTAC DME
 3  40.222233333  -75.560250000      285    11650    40     -9.000  PTW ENRT K6 POTTSTOWN VORTAC
12  40.222233333  -75.560250000      285    11650    40      0.000  PTW ENRT K6 POTTSTOWN VORTAC DME
 3  38.294252778 -104.429447222     4756    11670   130      8.000  PUB ENRT K2 PUEBLO VORTAC
12  38.294252778 -104.429447222     4756    11670   130      0.000  PUB ENRT K2 PUEBLO VORTAC DME
 3  39.603191667 -110.753527778     5830    11550   130     14.000  PUC ENRT K2 CARBON VOR/DME
12  39.603191667 -110.753527778     5830    11550   130      0.000  PUC ENRT K2 CARBON VOR/DME
 3  41.955461111  -71.844094444      652    11740   130    -14.000  PUT ENRT K6 PUTNAM VOR/DME
12  41.955461111  -71.844094444      652    11740   130      0.000  PUT ENRT K6 PUTNAM VOR/DME
 3  46.674238889 -117.223502778     2772    10900    40     20.000  PUW ENRT K1 PULLMAN VOR/DME
12  46.674238889 -117.223502778     2772    10900    40      0.000  PUW ENRT K1 PULLMAN VOR/DME
 3  41.724341667  -71.429641667       49    11560   130    -14.000  PVD ENRT K6 PROVIDENCE VOR/DME
12  41.724341667  -71.429641667       49    11560   130      0.000  PVD ENRT K6 PROVIDENCE VOR/DME
 3  40.214936111 -111.721319444     4493    10840    25     15.000  PVU ENRT K2 PROVO VOR/DME
12  40.214936111 -111.721319444     4493    10840    25      0.000  PVU ENRT K2 PROVO VOR/DME
 3  34.086191667 -101.790186111     3400    11290    40     11.000  PVW ENRT K4 PLAINVIEW VOR/DME
12  34.086191667 -101.790186111     3400    11290    40      0.000  PVW ENRT K4 PLAINVIEW VOR/DME
 3  35.532944444  -97.647177778     1271    11340    25      8.000  PWA ENRT K4 WILEY POST VOR/DME
12  35.532944444  -97.647177778     1271    11340    25      0.000  PWA ENRT K4 WILEY POST VOR/DME
 3  40.200352778  -96.206280556     1360    11240   130      5.000  PWE ENRT K3 PAWNEE CITY VORTAC
12  40.200352778  -96.206280556     1360    11240   130      0.000  PWE ENRT K3 PAWNEE CITY VORTAC DME
 3  41.769772222  -73.600552778     1250    11430    40    -12.000  PWL ENRT K6 PAWLING VOR/DME
12  41.769772222  -73.600552778     1250    11430    40      0.000  PWL ENRT K6 PAWLING VOR/DME
 3  36.715458333 -120.778683333     2060    11260    40     16.000  PXN ENRT K2 PANOCHE VORTAC
12  36.715458333 -120.778683333     2060    11260    40      0.000  PXN ENRT K2 PANOCHE VORTAC DME
 3  33.433016667 -111.970202778     1184    11560   130     12.000  PXR ENRT K2 PHOENIX VORTAC
12  33.433016667 -111.970202778     1184    11560   130      0.000  PXR ENRT K2 PHOENIX VORTAC DME
 3  38.287855556  -76.400230556       18    11760    40    -10.000  PXT ENRT K6 PATUXENT VORTAC
12  38.287855556  -76.400230556       18    11760    40      0.000  PXT ENRT K6 PATUXENT VORTAC DME
 3  37.928319444  -87.762380556      385    11330   130      3.000  PXV ENRT K5 POCKET CITY VORTAC
12  37.928319444  -87.762380556      385    11330   130      0.000  PXV ENRT K5 POCKET CITY VORTAC DME
 3  38.079755556 -122.867827778     1340    11370   130     17.000  PYE ENRT K2 POINT REYES VOR/DME
12  38.079755556 -122.867827778     1340    11370   130      0.000  PYE ENRT K2 POINT REYES VOR/DME
 3  31.655205556  -84.293100000      292    11610    40     -2.000  PZD ENRT K7 PECAN VOR/DME
12  31.655205556  -84.293100000      292    11610    40      0.000  PZD ENRT K7 PECAN VOR/DME
 3  33.955180556 -117.449827778        0    11240    25     14.000  RAL ENRT K2 RIVERSIDE VOR
 3  43.976038889 -103.012327778     3157    11230   130     13.000  RAP ENRT K3 RAPID CITY VORTAC
12  43.975758333 -103.011613889     3157    11230   130      0.000  RAP ENRT K3 RAPID CITY VORTAC DME
 3  40.553394444  -76.599380556     1750    11460    40    -11.000  RAV ENRT K6 RAVINE VORTAC
12  40.553394444  -76.599380556     1750    11460    40      0.000  RAV ENRT K6 RAVINE VORTAC DME
 3  39.850833333  -95.423055556     1126    10820    40      4.000  RBA ENRT K3 ROBINSON VOR/DME
12  39.850833333  -95.423055556     1126    10820    40      0.000  RBA ENRT K3 ROBINSON VOR/DME
 3  43.182422222 -123.352238889     1320    10820    40     20.000  RBG ENRT K1 ROSEBURG VOR/DME
12  43.182422222 -123.352238889     1320    10820    40      0.000  RBG ENRT K1 ROSEBURG VOR/DME
 3  40.098911111 -122.236350000      321    11570   130     18.000  RBL ENRT K2 RED BLUFF VORTAC
12  40.098911111 -122.236350000      321    11570   130      0.000  RBL ENRT K2 RED BLUFF VORTAC DME
 3  40.581702778  -88.164266667      780    11680    40      2.000  RBS ENRT K5 ROBERTS VOR/DME
12  40.581702778  -88.164266667      780    11680    40      0.000  RBS ENRT K5 ROBERTS VOR/DME
 3  40.202402778  -74.495025000      248    11380   130    -10.000  RBV ENRT K6 ROBBINSVILLE VORTAC
12  40.202402778  -74.495025000      248    11380   130      0.000  RBV ENRT K6 ROBBINSVILLE VORTAC DME
 3  35.920497222  -75.696933333       10    11160    25     -8.000  RBX ENRT K7 WRIGHT BROTHERS VOR/DME
12  35.920497222  -75.696933333       10    11160    25      0.000  RBX ENRT K7 WRIGHT BROTHERS VOR/DME
 3  44.139094444 -103.101736111     3197    10880    40      8.000  RCA ENRT K3 ELLSWORTH TACAN
12  44.139094444 -103.101736111     3197    10880    40      0.000  RCA ENRT K3 ELLSWORTH TACAN DME
 3  40.504563889 -122.291702778      496    10840    25     18.000  RDD ENRT K2 REDDING VOR/DME
12  40.504563889 -122.291702778      496    10840    25      0.000  RDD ENRT K2 REDDING VOR/DME
 3  47.957058333  -97.406025000      904    11640   130      6.000  RDR ENRT K3 RED RIVER TACAN
12  47.957058333  -97.406025000      904    11640   130      0.000  RDR ENRT K3 RED RIVER TACAN DME
 3  35.872522222  -78.783341667      429    11720   130     -9.000  RDU ENRT K7 RALEIGH/DURHAM VORTAC
12  35.872522222  -78.783341667      429    11720   130      0.000  RDU ENRT K7 RALEIGH/DURHAM VORTAC DME
 3  39.213277778 -106.858138889     8000    11430    40     13.000  RDY ENRT K2 SARDY TACAN
12  39.213277778 -106.858138889     8000    11430    40      0.000  RDY ENRT K2 SARDY TACAN DME
 3  40.546458333  -78.747022222     2340    11060    40     -9.000  REC ENRT K6 REVLOC VOR/DME
12  40.546458333  -78.747022222     2340    11060    40      0.000  REC ENRT K6 REVLOC VOR/DME
 3  42.590550000 -117.868152778     4040    11250   130     19.000  REO ENRT K1 ROME VOR/DME
12  42.590550000 -117.868152778     4040    11250   130      0.000  REO ENRT K1 ROME VOR/DME
 3  42.225577778  -89.199272222      868    11080    40      1.000  RFD ENRT K5 ROCKFORD VOR/DME
12  42.225577778  -89.199272222      868    11080    40      0.000  RFD ENRT K5 ROCKFORD VOR/DME
 3  45.633775000  -89.457788889     1599    10920    40      2.000  RHI ENRT K5 RHINELANDER VOR/DME
12  45.633775000  -89.457788889     1599    10920    40      0.000  RHI ENRT K5 RHINELANDER VOR/DME
 3  37.502350000  -77.320277778      158    11410   130     -9.000  RIC ENRT K6 RICHMOND VOR/DME
12  37.502350000  -77.320277778      158    11410   130      0.000  RIC ENRT K6 RICHMOND VOR/DME
 3  39.755008333  -84.838827778     1135    11060    40     -0.000  RID ENRT K5 RICHMOND VOR/DME
12  39.755008333  -84.838827778     1135    11060    40      0.000  RID ENRT K5 RICHMOND VOR/DME
 3  39.528322222 -107.719619444     5516    11060    40     10.000  RIL ENRT K2 RIFLE VOR/DME
12  39.528322222 -107.719619444     5516    11060    40      0.000  RIL ENRT K2 RIFLE VOR/DME
 3  33.906466667 -117.275038889     1543    11300    40     14.000  RIV ENRT K2 MARCH TACAN
12  33.906466667 -117.275038889     1543    11300    40      0.000  RIV ENRT K2 MARCH TACAN DME
 3  43.065730556 -108.455533333     5458    10880    40     10.000  RIW ENRT K1 RIVERTON VOR/DME
12  43.065730556 -108.455533333     5458    10880    40      0.000  RIW ENRT K1 RIVERTON VOR/DME
 3  42.466363889  -75.239308333     2027    11260    40    -11.000  RKA ENRT K6 ROCKDALE VOR/DME
12  42.466363889  -75.239308333     2027    11260    40      0.000  RKA ENRT K6 ROCKDALE VOR/DME
 3  40.002638889 -106.442488889     9415    11380   130     14.000  RLG ENRT K2 KREMMLING VOR/DME
12  40.002638889 -106.442488889     9415    11380   130      0.000  RLG ENRT K2 KREMMLING VOR/DME
 3  43.964138889 -107.950838889     4204    11480    40     13.000  RLY ENRT K1 WORLAND VOR/DME
12  43.964138889 -107.950838889     4204    11480    40      0.000  RLY ENRT K1 WORLAND VOR/DME
 3  34.162561111  -85.119397222     1149    11540   130      1.000  RMG ENRT K7 ROME VORTAC
12  34.162561111  -85.119397222     1149    11540   130      0.000  RMG ENRT K7 ROME VORTAC DME
 3  29.519169444  -98.285172222      734    11230    25      5.000  RND ENRT K4 RANDOLPH VORTAC
12  29.519169444  -98.285172222      734    11230    25      0.000  RND ENRT K4 RANDOLPH VORTAC DME
 3  37.975311111  -80.806508333        0    11660    40     -4.000  RNL ENRT K6 RAINELLE VOR
 3  37.343463889  -80.070397222     3072    10940    40     -4.000  ROA ENRT K6 ROANOKE VOR/DME
12  37.343463889  -80.070397222     3072    10940    40      0.000  ROA ENRT K6 ROANOKE VOR/DME
 3  43.117958333  -77.672794444      545    11000    40    -12.000  ROC ENRT K6 ROCHESTER VOR/DME
12  43.117958333  -77.672794444      545    11000    40      0.000  ROC ENRT K6 ROCHESTER VOR/DME
 3  40.287800000  -84.043097222     1080    11750   130     -5.000  ROD ENRT K5 ROSEWOOD VORTAC
12  40.287800000  -84.043097222     1080    11750   130      0.000  ROD ENRT K5 ROSEWOOD VORTAC DME
 3  36.140377778 -120.664919444        0    11000    40     16.000  ROM ENRT K2 PRIEST VOR
 3  48.854758333  -95.694972222     1055    10880    40      5.000  ROX ENRT K3 ROSEAU VOR/DME
12  48.854758333  -95.694972222     1055    10880    40      0.000  ROX ENRT K3 ROSEAU VOR/DME
 3  30.087500000  -90.588625000        5    11080    40      2.000  RQR ENRT K4 RESERVE VOR/DME
12  30.087500000  -90.588625000        5    11080    40      0.000  RQR ENRT K4 RESERVE VOR/DME
 3  34.797238889  -86.633847222     1198    11220    40      2.000  RQZ ENRT K7 ROCKET VORTAC
12  34.797238889  -86.633847222     1198    11220    40      0.000  RQZ ENRT K7 ROCKET VORTAC DME
 3  31.284586111  -85.431211111      345    11160    40      2.000  RRS ENRT K7 WIREGRASS VORTAC
12  31.284586111  -85.431211111      345    11160    40      0.000  RRS ENRT K7 WIREGRASS VORTAC DME
 3  30.014602778 -100.299844444     2310    11120    40     10.000  RSG ENRT K4 ROCKSPRINGS VORTAC
12  30.014602778 -100.299844444     2310    11120    40      0.000  RSG ENRT K4 ROCKSPRINGS VORTAC DME
 3  36.748391667 -108.098900000     5823    11530   130     14.000  RSK ENRT K2 RATTLESNAKE VORTAC
12  36.748391667 -108.098900000     5823    11530   130      0.000  RSK ENRT K2 RATTLESNAKE VORTAC DME
 3  43.782902778  -92.596961111     1393    11200    40      5.000  RST ENRT K3 ROCHESTER VOR/DME
12  43.782902778  -92.596961111     1393    11200    40      0.000  RST ENRT K3 ROCHESTER VOR/DME
 3  26.529875000  -81.775766667       25    11180    40     -2.000  RSW ENRT K7 LEE COUNTY VORTAC
12  26.529875000  -81.775766667       25    11180    40      0.000  RSW ENRT K7 LEE COUNTY VORTAC DME
 3  43.526769444  -72.950722222      782    11100    25     -0.000  RUT ENRT K6 RUTLAND TACAN
12  43.526769444  -72.950722222      782    11100    25      0.000  RUT ENRT K6 RUTLAND TACAN DME
 3  44.467275000  -95.128230556     1061    11330   130      7.000  RWF ENRT K3 REDWOOD FALLS VOR/DME
12  44.467275000  -95.128230556     1061    11330   130      0.000  RWF ENRT K3 REDWOOD FALLS VOR/DME
 3  36.246427778  -94.121391667     1332    11640   130      4.000  RZC ENRT K4 RAZORBACK VORTAC
12  36.246427778  -94.121391667     1332    11640   130      0.000  RZC ENRT K4 RAZORBACK VORTAC DME
 3  45.820444444  -92.374516667      987    10940    40      2.000  RZN ENRT K5 SIREN VOR/DME
12  45.820444444  -92.374516667      987    10940    40      0.000  RZN ENRT K5 SIREN VOR/DME
 3  34.509533333 -119.770991667     3598    11490   130     14.000  RZS ENRT K2 SAN MARCUS VORTAC
12  34.509533333 -119.770991667     3598    11490   130      0.000  RZS ENRT K2 SAN MARCUS VORTAC DME
 3  38.443738889 -121.551652778        3    11520   130     17.000  SAC ENRT K2 SACRAMENTO VORTAC
12  38.443738889 -121.551652778        3    11520   130      0.000  SAC ENRT K2 SACRAMENTO VORTAC DME
 3  41.119102778 -101.776055556     3256    11020    25      7.000  SAE ENRT K3 SEARLE VOR/DME
12  41.119102778 -101.776055556     3256    11020    25      0.000  SAE ENRT K3 SEARLE VOR/DME
 3  35.540541667 -106.064936111     6268    11060    40     13.000  SAF ENRT K2 SANTA FE VORTAC
12  35.540541667 -106.064936111     6268    11060    40      0.000  SAF ENRT K2 SANTA FE VORTAC DME
 3  38.485188889  -88.085805556      540    11660    40      3.000  SAM ENRT K5 SAMSVILLE VOR/DME
12  38.485188889  -88.085805556      540    11660    40      0.000  SAM ENRT K5 SAMSVILLE VOR/DME
 3  29.644030556  -98.461313889     1160    11680   130      8.000  SAT ENRT K4 SAN ANTONIO VORTAC
12  29.644030556  -98.461313889     1160    11680   130      0.000  SAT ENRT K4 SAN ANTONIO VORTAC DME
 3  37.855333333 -122.522752778     1040    11620    40     17.000  SAU ENRT K2 SAUSALITO VOR/DME
12  37.855333333 -122.522752778     1040    11620    40      0.000  SAU ENRT K2 SAUSALITO VOR/DME
 3  32.146266667  -81.199105556       22    11595   130     -6.000  SAV ENRT K7 SAVANNAH VORTAC
12  32.146266667  -81.199105556       22    11595   130      0.000  SAV ENRT K7 SAVANNAH VORTAC DME
 3  46.358922222  -87.397422222     1196    11710   130     -4.000  SAW ENRT K5 SAWYER VOR/DME
12  46.358922222  -87.397422222     1196    11710   130      0.000  SAW ENRT K5 SAWYER VOR/DME
 3  41.067541667  -74.538308333     1400    11570   130    -11.000  SAX ENRT K6 SPARTA VORTAC
12  41.067541667  -74.538308333     1400    11570   130      0.000  SAX ENRT K6 SPARTA VORTAC DME
 3  29.686719444  -94.037977778       10    11540    40      7.000  SBI ENRT K4 SABINE PASS VOR/DME
12  29.686713889  -94.037972222       10    11540    40      0.000  SBI ENRT K4 SABINE PASS VOR/DME
 3  40.583044444  -74.741791667      189    11290    40    -10.000  SBJ ENRT K6 SOLBERG VOR/DME
12  40.583044444  -74.741791667      189    11290    40      0.000  SBJ ENRT K6 SOLBERG VOR/DME
 3  36.675038889  -79.014500000      520    11040    40     -5.000  SBV ENRT K6 SOUTH BOSTON VORTAC
12  36.675038889  -79.014500000      520    11040    40      0.000  SBV ENRT K6 SOUTH BOSTON VORTAC DME
 3  38.345005556  -75.510575000       48    11120    40    -12.000  SBY ENRT K6 SALISBURY VORTAC
12  38.345005556  -75.510575000       48    11120    40      0.000  SBY ENRT K6 SALISBURY VORTAC DME
 3  41.604755556  -96.628838889     1318    11100    25      6.000  SCB ENRT K3 SCRIBNER VOR/DME
12  41.604755556  -96.628838889     1318    11100    25      0.000  SCB ENRT K3 SCRIBNER VOR/DME
 3  41.407055556 -118.034722222     4161    11430    40     18.000  SDO ENRT K2 SOD HOUSE VORTAC
12  41.407055556 -118.034722222     4161    11430    40      0.000  SDO ENRT K2 SOD HOUSE VORTAC DME
 3  35.215480556  -79.587936111      588    11180    40     -3.000  SDZ ENRT K7 SANDHILLS VORTAC
12  35.215480556  -79.587936111      588    11180    40      0.000  SDZ ENRT K7 SANDHILLS VORTAC DME
 3  47.435372222 -122.309616667      348    11680   130     19.000  SEA ENRT K1 SEATTLE VORTAC
12  47.435372222 -122.309616667      348    11680   130      0.000  SEA ENRT K1 SEATTLE VORTAC DME
 3  40.790858333  -76.884041667      610    11040    40     -8.000  SEG ENRT K6 SELINSGROVE VOR/DME
12  40.790858333  -76.884041667      610    11040    40      0.000  SEG ENRT K6 SELINSGROVE VOR/DME
 3  41.167436111  -71.576086111      100    11780    40    -15.000  SEY ENRT K6 SANDY POINT VOR/DME
12  41.167366667  -71.576322222      100    11780    40      0.000  SEY ENRT K6 SANDY POINT VOR/DME
 3  41.695252778  -77.419905556     1985    10860    40     -8.000  SFK ENRT K6 STONYFORK VOR/DME
12  41.695252778  -77.419905556     1985    10860    40      0.000  SFK ENRT K6 STONYFORK VOR/DME
 3  31.748116667 -105.086811111     3730    11300    40     12.000  SFL ENRT K4 SALT FLAT VORTAC
12  31.748116667 -105.086811111     3730    11300    40      0.000  SFL ENRT K4 SALT FLAT VORTAC DME
 3  37.619486111 -122.373894444        6    11580    40     17.000  SFO ENRT K2 SAN FRANCISCO VOR/DME
12  37.619486111 -122.373894444        6    11580    40      0.000  SFO ENRT K2 SAN FRANCISCO VOR/DME
 3  38.179361111 -122.373152778        5    11210    40     17.000  SGD ENRT K2 SCAGGS ISLAND VORTAC
12  38.179361111 -122.373152778        5    11210    40      0.000  SGD ENRT K2 SCAGGS ISLAND VORTAC DME
 3  37.355947222  -93.334041667     1240    11690   130      4.000  SGF ENRT K3 SPRINGFIELD VORTAC
12  37.355947222  -93.334041667     1240    11690   130      0.000  SGF ENRT K3 SPRINGFIELD VORTAC DME
 3  39.836541667  -83.844955556     1046    11320    25     -4.000  SGH ENRT K5 SPRINGFIELD VOR/DME
12  39.836541667  -83.844955556     1046    11320    25      0.000  SGH ENRT K5 SPRINGFIELD VOR/DME
 3  29.956730556  -81.330213889        6    10940    25     -6.000  SGJ ENRT K7 ST AUGUSTINE VOR/DME
12  29.956730556  -81.330213889        6    10940    25      0.000  SGJ ENRT K7 ST AUGUSTINE VOR/DME
 3  39.632541667  -85.824316667      805    11200    40      1.000  SHB ENRT K5 SHELBYVILLE VOR/DME
12  39.632541667  -85.824316667      805    11200    40      0.000  SHB ENRT K5 SHELBYVILLE VOR/DME
 3  33.982713889  -98.487672222     1020    11080    40      5.000  SHP ENRT K4 SHEPPARD TACAN
12  33.982713889  -98.487672222     1020    11080    40      0.000  SHP ENRT K4 SHEPPARD TACAN DME
 3  44.842300000 -107.061100000     4397    11530    40     10.000  SHR ENRT K1 SHERIDAN VOR/DME
12  44.842300000 -107.061100000     4397    11530    40      0.000  SHR ENRT K1 SHERIDAN VOR/DME
 3  38.040616667  -92.602411111      932    10840    40     -0.000  SHY ENRT K3 SUNSHINE VOR/DME
