SID:030,1,LOUPE5,RW30B,BLNCH,K2,P,C,EY  , ,   ,CF, ,OAK,K2,D, ,      ,1200,0270,1200,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LOUPE5,RW30B, , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOUPE5, ,SJC,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LOUPE5, ,BMRNG,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SJC3,RW30B,MOONY,K2,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,3,SJC3,AVE,MOONY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SJC3,AVE,AVE,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SJC3,PXN,MOONY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SJC3,PXN,PXN,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUNOL1,RW12B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1258,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUNOL1,RW12B,OAK,K2,D, ,V   , ,   ,FA, ,OAK,K2,D, ,      ,0000,0000,1290,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUNOL1,RW12B, , , , ,    ,L,   ,VM,Y, , , , ,      ,    ,    ,3030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUNOL1,RW12B,SUNOL,K2,E,A,EE  , ,   ,CF, ,SJC,K2,D, ,      ,0089,0153,0089,0100, ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUNOL1,RW30B, , , , ,    , ,   ,VD, ,SJC,K2,D, ,      ,    ,    ,3058,0018, ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUNOL1,RW30B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUNOL1,RW30B,SUNOL,K2,E,A,EE  , ,   ,CF, ,SJC,K2,D, ,      ,0089,0153,0089,0100, ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SUNOL1,LIN,SUNOL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SUNOL1,LIN,LIN,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SUNOL1,SAC,SUNOL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SUNOL1,SAC,SAC,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TECKY3,RW12B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1258,    ,+,00570,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,TECKY3,RW12B,NEVSE,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,TECKY3,RW12B,TECKY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TECKY3,RW30L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3058,    ,+,00570,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,TECKY3,RW30L,STCLR,K2,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00900,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,TECKY3,RW30L,SPTNS,K2,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,TECKY3,RW30L,TECKY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TECKY3,RW30R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3058,    ,+,00570,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,TECKY3,RW30R,MLPTS,K2,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00900,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,TECKY3,RW30R,SPTNS,K2,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,TECKY3,RW30R,TECKY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TECKY3,EBAYE,TECKY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,TECKY3,EBAYE,VLREE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TECKY3,EBAYE,EBAYE,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TECKY3,LOSHN,TECKY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,TECKY3,LOSHN,JFREE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TECKY3,LOSHN,LOSHN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
