STAR:060,4,ERNNY5,STASH,ERNNY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ERNNY5,YOLUR,YOLUR,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,ERNNY5,YOLUR,MUSKY,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ERNNY5,YOLUR,MINCE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ERNNY5,YOLUR,ERNNY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERNNY5, ,ERNNY,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,ERNNY5, ,PAPPI,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ERNNY5, ,TUBEZ,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW04B,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW04B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW04B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW04B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW04B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW09B,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW09B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW09B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW09B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW09B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW10C,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW10C,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW10C,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW10C,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW10C,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW10L,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW10L,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW10L,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW10L,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW10L,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW10R,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW10R,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW10R,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW10R,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW10R,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW22B,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW22B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW22B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW22B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW22B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW27B,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW27B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW27B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW27B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW27B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ERNNY5,RW28B,TUBEZ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ERNNY5,RW28B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ERNNY5,RW28B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ERNNY5,RW28B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ERNNY5,RW28B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ESSPO4,FWA,FWA,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,ESSPO4,FWA,PRONK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ESSPO4,FWA,DAIFE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ESSPO4,FWA,WATSN,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ESSPO4,FWA,MKITA,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ESSPO4,FWA,ESSPO,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ESSPO4,MZZ,MZZ,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,ESSPO4,MZZ,FRIDG,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ESSPO4,MZZ,WATSN,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ESSPO4,MZZ,MKITA,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ESSPO4,MZZ,ESSPO,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ESSPO4,NOLNN,NOLNN,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,ESSPO4,NOLNN,DAIFE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ESSPO4,NOLNN,WATSN,K5,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ESSPO4,NOLNN,MKITA,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ESSPO4,NOLNN,ESSPO,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ESSPO4,WATSN,WATSN,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,ESSPO4,WATSN,MKITA,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ESSPO4,WATSN,ESSPO,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ESSPO4, ,ESSPO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,ESSPO4, ,LAACY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ESSPO4, ,IZARD,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ESSPO4, ,CABIJ,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW04B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW04B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW04B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW04B,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW04B,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW09B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW09B,VULCN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW09B,KURKK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW09B,BAMBB,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW09B,BAMBB,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3131,1515,2728,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW10B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW10B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW10B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW10B,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW10B,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW22B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW22B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW22B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW22B,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW22B,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW27B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW27B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW27B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW27B,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW27B,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ESSPO4,RW28B,CABIJ,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,ESSPO4,RW28B,MONKZ,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ESSPO4,RW28B,JORJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ESSPO4,RW28B,POSSM,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ESSPO4,RW28B,POSSM,K5,P,C,EE  , ,   ,FM, ,MZZ,K5,D, ,      ,3090,1438,2705,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,BENNR,BENNR,K3,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,BENNR,JBAGS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,BENNR,BHAWK,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,BENNR,STNLE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,17000,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,BENNR,CUUPP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,15000,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,FYTTE5,BENNR,CHMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,FYTTE5,BENNR,CLSBY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,270,    ,   , , , , , , , , ;
STAR:080,4,FYTTE5,BENNR,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,BHAWK,BHAWK,K5,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,BHAWK,STNLE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,17000,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,BHAWK,CUUPP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,15000,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,BHAWK,CHMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,BHAWK,CLSBY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,270,    ,   , , , , , , , , ;
STAR:060,4,FYTTE5,BHAWK,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,BUSSE,BUSSE,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,BUSSE,HYYDE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,BUSSE,JAKSA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,BUSSE,MOOPS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,BUSSE,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,CHMPN,CHMPN,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,CHMPN,CLSBY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,270,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,CHMPN,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,MYRRS,MYRRS,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,MYRRS,SAAYY,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,MYRRS,BENNR,K3,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,MYRRS,JBAGS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,MYRRS,BHAWK,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,FYTTE5,MYRRS,STNLE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,17000,     , ,280,    ,   , , , , , , , , ;
STAR:070,4,FYTTE5,MYRRS,CUUPP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,15000,     , ,280,    ,   , , , , , , , , ;
STAR:080,4,FYTTE5,MYRRS,CHMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,FYTTE5,MYRRS,CLSBY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,270,    ,   , , , , , , , , ;
STAR:100,4,FYTTE5,MYRRS,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,SHIKY,SHIKY,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,SHIKY,BUSSE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,SHIKY,HYYDE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,17000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,SHIKY,JAKSA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,SHIKY,MOOPS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,FYTTE5,SHIKY,FYTTE,K5,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,FYTTE5,TEEOO,TEEOO,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,FYTTE5,TEEOO,MITEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,FYTTE5,TEEOO,BHAWK,K5,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL260,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,FYTTE5,TEEOO,STNLE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,17000,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,FYTTE5,TEEOO,CUUPP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,15000,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,FYTTE5,TEEOO,CHMPN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,FYTTE5,TEEOO,CLSBY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,270,    ,   , , , , , , , , ;
