APPCH:040,L,L31C, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3176,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L31C, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L31C, ,IGECY,K5,P,C,E   , ,   ,CF, ,EON,K5,D, ,      ,0010,0200,1810,0080, ,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L31C, ,EON,K5,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,L,L31C, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,T010,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R04L,CGT,CGT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04L,CGT,YIGUT,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,2966,0111,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04L,CGT,JERNU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3174,0070,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04L,EON,EON,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04L,EON,TASUE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,3398,0218,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04L,EON,JERNU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0473,0050,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04L,JOT,JOT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04L,JOT,TASUE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0815,0152,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04L,JOT,JERNU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0473,0050,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04L, ,JERNU,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04L, ,HADGI,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0474,0049,+,02300,     ,     , ,   ,    ,   ,RW04L,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R04L, ,CEXUD,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0474,0026,V,01460,01468,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R04L, ,RW04L,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0474,0025, ,00672,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0474,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04L, ,YIGUT,K5,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04L, ,YIGUT,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3174,0040,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04RZ,JOT,JOT,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04RZ,JOT,BANER,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0800,0161,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04RZ,WUPOR,WUPOR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04RZ,WUPOR,BANER,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0472,0160,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04RZ, ,BANER,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:011,R,R04RZ, ,CADON,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,0473,0034,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04RZ, ,CITGO,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0474,0052,+,02400,     ,     , ,   ,    ,   ,RW04R,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R04RZ, ,OLOXE,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0474,0029,V,01460,01465,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R04RZ, ,RW04R,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0474,0025, ,00669,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04RZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0474,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04RZ, ,EON,K5,D, ,VY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04RZ, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13CZ,DPA,DPA,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13CZ,DPA,HEBKU,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0908,0191,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R13CZ, ,HEBKU,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R13CZ, ,HITOB,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1374,0060,+,02000,     ,     , ,   ,    ,   ,RW13C,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R13CZ, ,HISKO,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1375,0017,V,01440,01451,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R13CZ, ,RW13C,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1375,0025, ,00654,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R13CZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1375,    ,+,00861,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R13CZ, ,CHIRO,K5,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R13CZ, ,IGECY,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2049,0092, ,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R13CZ, ,EON,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1870,0200,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:080,R,R13CZ, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13L,CGT,CGT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13L,CGT,KANLE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,3207,0277,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R13L,CGT,HANOD,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0475,0050,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13L,EON,EON,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13L,EON,KANLE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,3491,0358,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R13L,EON,HANOD,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0475,0050,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13L,JOT,JOT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13L,JOT,KANLE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0428,0231,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R13L,JOT,HANOD,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0475,0050,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13L, ,HANOD,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13L, ,EXEKE,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1374,0050,+,02300,     ,     , ,   ,    ,   ,RW13L,K5,P,G, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R13L, ,RW13L,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1375,0051, ,00656,     ,     , ,   , 000,   , , , , , ,B,J,S;
APPCH:040,R,R13L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1375,    ,+,01020,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13L, ,IGECY,K5,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13L, ,EON,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1870,0200,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R13L, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22LZ,STERE,STERE,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22LZ,STERE,TACTT,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2741,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R22LZ,STERE,SAILZ,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2740,0050, ,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R22LZ, ,SAILZ,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22LZ, ,KEEEL,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2705,0044,+,02400,     ,     , ,   ,    ,   ,HINSN,K5,P,C, ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R22LZ, ,ZUDVI,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2376,0036,V,01240,01243,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R22LZ, ,HINSN,K5,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,2376,0016, ,00733,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22LZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2376,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22LZ, ,EON,K5,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22LZ, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22R,CGT,CGT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22R,CGT,SAVEE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0188,0216,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R22R,CGT,HAXOM,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3177,0070,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22R,EON,EON,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22R,EON,SAVEE,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0275,0385,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R22R,EON,HAXOM,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3177,0070,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R22R, ,HAXOM,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22R, ,RUGGO,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2276,0049,+,03000,     ,     , ,   ,    ,   ,RW22R,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R22R, ,CIDIG,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2275,0049,V,01420,01427,     , ,   ,-301,   , , , , , ,A,J,S;
APPCH:030,R,R22R, ,RW22R,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2275,0024, ,00661,     ,     , ,   ,-301,   , , , , , ,A,J,S;
APPCH:040,R,R22R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2275,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22R, ,IGECY,K5,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22R, ,EON,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1870,0200,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R22R, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31CZ,HILLS,HILLS,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31CZ,HILLS,GLEAM,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3177,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R31CZ, ,GLEAM,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:011,R,R31CZ, ,RUNTS,K5,P,C,E S , ,051,TF, , , , , ,      ,    ,    ,3177,0047,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R31CZ, ,HOBEL,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3176,0025,+,01700,     ,     , ,   ,    ,   ,RW31C,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R31CZ, ,RW31C,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3176,0033, ,00660,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R31CZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3176,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R31CZ, ,EON,K5,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R31CZ, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31R,CGT,CGT,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31R,CGT,HAKBO,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0011,0094,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31R,EON,EON,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31R,EON,WOMAT,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0177,0193,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31R,EON,HAKBO,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0477,0070,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31R,IDUDE,IDUDE,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31R,IDUDE,HAKBO,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2278,0070,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31R,JOT,JOT,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31R,JOT,WOMAT,K5,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0895,0284,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31R,JOT,HAKBO,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0477,0070,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31R, ,HAKBO,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31R, ,FANEK,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3177,0049,+,02300,     ,     , ,   ,    ,   ,RW31R,K5,P,G, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R31R, ,CENAP,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,3176,0033,V,01220,01237,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R31R, ,RW31R,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3176,0018, ,00663,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R31R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3176,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31R, ,IGECY,K5,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R31R, ,EON,K5,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,1870,0200,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R31R, ,EON,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1810,0040,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW04L,     ,+01547,00617,R,    , ,   ;N41465836,W087453342,0758;
RWY:RW04R,     ,+01553,00619,I,IHKH,1,   ;N41464870,W087452885,0518;
RWY:RW13C,     ,+01519,00608,I,IMDW,1,   ;N41472651,W087453542,0463;
RWY:RW13L,     ,+01513,00606,D,    , ,   ;N41472722,W087452139,0752;
RWY:RW13R,     ,+01516,00607,D,    , ,   ;N41471705,W087453170,0000;
RWY:RW22L,     ,+01513,00606,R,    , ,   ;N41472664,W087444078,0635;
RWY:RW22R,     ,+01512,00606,R,    , ,   ;N41472612,W087445827,0878;
RWY:RW31C,     ,+01531,00612,I,IMXT,1,   ;N41465000,W087444412,0696;
RWY:RW31L,     ,+01534,00613,D,    , ,   ;N41465078,W087445479,0000;
RWY:RW31R,     ,+01520,00608,R,    , ,   ;N41465736,W087443939,0000;
