STAR:020,1,YEAGR3,LOA,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,LOA,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,MHZ,MHZ,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,MHZ,MLU,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,MHZ,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,MHZ,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,MHZ,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,MHZ,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,MHZ,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,YEAGR3,MHZ,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,MLU,MLU,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,MLU,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,MLU,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,MLU,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,MLU,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,MLU,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,MLU,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,NAVYS,NAVYS,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,NAVYS,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,NAVYS,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,SQS,SQS,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,SQS,MLU,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,SQS,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,SQS,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,SQS,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,SQS,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,SQS,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,YEAGR3,SQS,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,UIM,UIM,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,UIM,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,UIM,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,YEAGR3,ALL,YEAGR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,YEAGR3,ALL,KTKI,K4,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I18,BYP,BYP,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18,BYP,JIPUK,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I18,BYP,JIPUK,K4,P,C,EE A,L,   ,PI, ,IEFE,K4,P,I,      ,3591,0062,0441,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18, ,CFBHF,K4,P,C,E  I, ,   ,IF, ,IEFE,K4,P,I,      ,3591,0121,    ,    ,J,02400,02100,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18, ,JIPUK,K4,P,C,E  F, ,   ,CF, ,IEFE,K4,P,I,      ,3591,0062,1790,0059,H,02100,02100,     , ,   ,-300,   ,BYP,K4,D, , ,0,D,S;
APPCH:030,I,I18, ,RW18,K4,P,G,GY M, ,   ,CF, ,IEFE,K4,P,I,      ,3591,0016,1790,0046, ,00629,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1791,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I18, ,BRDJE,K4,E,A,EY  , ,   ,CF, ,TTT,K4,D, ,      ,0424,0415,0424,0090,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I18, ,BRDJE,K4,E,A,EE  ,R,   ,HM, ,TTT,K4,D, ,      ,0424,0415,2224,T010,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L18,BYP,BYP,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L18,BYP,JIPUK,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L18,BYP,JIPUK,K4,P,C,EE A,L,   ,PI, ,IEFE,K4,P,I,      ,3591,0062,0441,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L18, ,CFBHF,K4,P,C,E  I, ,   ,IF, ,IEFE,K4,P,I,      ,3591,0121,    ,    ,+,02400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L18, ,JIPUK,K4,P,C,E  F, ,   ,CF, ,IEFE,K4,P,I,      ,3591,0062,1790,0059,+,02100,     ,     , ,   ,    ,   ,BYP,K4,D, , ,0,D,S;
APPCH:021,L,L18, ,LIRNE,K4,P,C,E S , ,   ,CF, ,IEFE,K4,P,I,      ,3591,0041,1790,0021,+,01420,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L18, ,RW18,K4,P,G,GY M, ,   ,CF, ,IEFE,K4,P,I,      ,3591,0016,1790,0025, ,00629,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1791,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L18, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L18, ,BRDJE,K4,E,A,EY  , ,   ,CF, ,TTT,K4,D, ,      ,0424,0415,0424,0090,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L18, ,BRDJE,K4,E,A,EE  ,R,   ,HM, ,TTT,K4,D, ,      ,0424,0415,2224,T010,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R18,KARLA,KARLA,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,KARLA,VELCI,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2578,0092,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,SASIE,SASIE,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,SASIE,VELCI,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1666,0046,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18, ,VELCI,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18, ,IKOTY,K4,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1791,0060,+,02300,     ,     , ,   ,    ,   ,RW18,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R18, ,LIRNE,K4,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1791,0028,V,01420,01422,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R18, ,RW18,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1791,0025, ,00626,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1791,    ,+,00776,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R18, ,ONEME,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R18, ,ONEME,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3591,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36,BACKS,BACKS,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R36,BACKS,ONEME,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3397,0287,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36,TACKE,TACKE,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R36,TACKE,ONEME,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0039,0259,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R36, ,ONEME,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R36, ,ILEZY,K4,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3591,0060,+,02000,     ,     , ,   ,    ,   ,RW36,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R36, ,WAXUX,K4,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,3591,0018,V,01420,01435,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R36, ,RW36,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3591,0025, ,00639,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3591,    ,+,00789,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R36, ,VELCI,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R36, ,VELCI,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1791,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,VDM-A,BYP,BYP,K4,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VDM-A,BYP,REDGE,K4,P,C,EE B, ,   ,TF, ,BYP,K4,D, ,      ,2138,0119,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,D,VDM-A, ,REDGE,K4,P,C,E  I, ,   ,IF, ,BYP,K4,D, ,      ,2138,0119,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,D,VDM-A, ,BIRRD,K4,P,C,E  F, ,   ,CF, ,BYP,K4,D, ,      ,2138,0219,2138,0100,+,02400,     ,     , ,   ,    ,   ,BYP,K4,D, , ,0, ,C;
APPCH:030,D,VDM-A, ,WILOM,K4,P,C,EY M, ,   ,CF, ,BYP,K4,D, ,      ,2137,0275,2138,0056, ,01360,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,VDM-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2138,    ,+,00989,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,VDM-A, ,BIRRD,K4,P,C,EY  ,L,   ,CF,Y,BYP,K4,D, ,      ,2138,0219,0336,0062,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,D,VDM-A, ,BIRRD,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2138,T010,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW18 ,     ,+01499,00576,I,IEFE,1,   ;N33111205,W096351804,0000;
RWY:RW36 ,     ,+01539,00589,R,    , ,   ;N33100282,W096352108,0000;
