APPCH:030,R,R22-Y, ,FALOP,PA,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,2175,0046, ,00214,     ,     , ,   ,-305,   , , , , , ,B,P,S;
APPCH:040,R,R22-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2175,    ,+,00417,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R22-Y, ,BECAY,PA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:060,R,R22-Y, ,APACU,PA,P,C,E   ,L,010,TF,Y, , , , ,      ,    ,    ,1273,0082, ,     ,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:070,R,R22-Y, ,ESAVE,PA,P,C,EY  ,L,010,TF,Y, , , , ,      ,    ,    ,0373,0193,+,03000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:080,R,R22-Y, ,ESAVE,PA,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3079,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R22-Z,DUGEY,DUGEY,PA,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2177,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22-Z,ESAVE,ESAVE,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22-Z,ESAVE,DUGEY,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3079,0082,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22-Z,FATIS,FATIS,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22-Z,FATIS,DUGEY,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1276,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R22-Z, ,DUGEY,PA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22-Z, ,CADOG,PA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2177,0089,+,01700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,N,          , ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22-Z, ,RW22,PA,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2175,0051, ,00055,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2175,    ,+,00267,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22-Z, ,BECAY,PA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22-Z, ,APACU,PA,P,C,E   ,L,010,TF,Y, , , , ,      ,    ,    ,1273,0082, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R22-Z, ,ESAVE,PA,P,C,EY  ,L,010,TF,Y, , , , ,      ,    ,    ,0373,0193,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:080,R,R22-Z, ,ESAVE,PA,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3079,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R27,CATNO,CATNO,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R27,CATNO,URAKY,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0007,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R27,EVALE,EVALE,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R27,EVALE,URAKY,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1808,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R27,URAKY,URAKY,PA,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2707,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R27, ,URAKY,PA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R27, ,LARCE,PA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2707,0060,+,01700,     ,     , ,   ,    ,   , , , , , ,B,P,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,P,S;
APPCH:030,R,R27, ,NINIY,PA,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,2705,0046, ,00216,     ,     , ,   ,-304,   , , , , , ,B,P,S;
APPCH:040,R,R27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2705,    ,+,00417,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R27, ,URAKY,PA,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:060,R,R27, ,URAKY,PA,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2707,0040,+,02500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
RWY:RW04 ,     ,+00091,00017,R,    , ,   ;N66355028,W159593197,0000;
RWY:RW09 ,     ,      ,00015,D,    , ,   ;N66360571,W159594770,0000;
RWY:RW22 ,     ,+00069,00010,R,    , ,   ;N66360793,W159583240,0000;
RWY:RW27 ,     ,+00068,00009,R,    , ,   ;N66355837,W159584453,0000;
