SID:030,4,PATTY,RW12,MM614,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,PATTY,RW12,PATTY,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PATTY,LAXIK,PATTY,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,6,PATTY,LAXIK,LAXIK,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PATTY,TEGUT,PATTY,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,6,PATTY,TEGUT,TEGUT,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SIDAT,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:015,4,SIDAT,RW07, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,SIDAT,RW07,MM613,VO,P,C,E   , ,   ,CF, ,MMV,VO,D, ,      ,0781,0221,0810,0170,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SIDAT,RW07,SIDAT,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SIDAT,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1200,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,SIDAT,RW12,MM613,VO,P,C,E   , ,   ,CF, ,MMV,VO,D, ,      ,0781,0221,0730,0190,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SIDAT,RW12,SIDAT,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SIDAT,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,SIDAT,RW25,MM601,VO,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SIDAT,RW25,DOHIA,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SIDAT,RW25,KOLCA,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
