SID:040,6,VEMI1D,VIPPA,NEDZA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VEMI1D,VIPPA,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEMI5A,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,01700,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VEMI5A,RW01L,VEMIN,EN,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VEMI5A,ATLAP,VEMIN,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VEMI5A,ATLAP,GM614,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VEMI5A,ATLAP,ATLAP,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VEMI5A,EVTOG,VEMIN,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VEMI5A,EVTOG,GM619,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VEMI5A,EVTOG,GM400,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,6,VEMI5A,EVTOG,GM445,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:037,6,VEMI5A,EVTOG,GM450,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VEMI5A,EVTOG,EVTOG,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VEMI5A,VIPPA,VEMIN,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VEMI5A,VIPPA,GM614,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VEMI5A,VIPPA,NANON,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VEMI5A,VIPPA,NEDZA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VEMI5A,VIPPA,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VIBU6C,RW19L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1920,    ,+,01700,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VIBU6C,RW19L,VIBUK,EN,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VIBU6C,MASEV,VIBUK,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VIBU6C,MASEV,GM508,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VIBU6C,MASEV,GM422,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VIBU6C,MASEV,MASEV,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VIBU6C,OKSAT,VIBUK,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VIBU6C,OKSAT,GM449,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VIBU6C,OKSAT,TUMGU,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VIBU6C,OKSAT,ERLUM,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VIBU6C,OKSAT,ENEPO,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,VIBU6C,OKSAT,OKSAT,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VIBU6C,RIBBE,VIBUK,EN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,6,VIBU6C,RIBBE,NIDIM,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VIBU6C,RIBBE,LILBA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VIBU6C,RIBBE,NOHUG,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VIBU6C,RIBBE,RIBBE,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VIPA1A,RW01L,GM436,EN,P,C,E   , ,   ,CF, ,GRM,EN,D, ,      ,0132,0041,0120,0030, ,     ,     ,07000,-,230,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VIPA1A,RW01L,GM437,EN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VIPA1A,RW01L,GM439,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VIPA1A,RW01L,GM614,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VIPA1A,RW01L,NANON,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VIPA1A,RW01L,NEDZA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,VIPA1A,RW01L,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VIPA1C,RW19L,GM604,EN,P,C,E   , ,   ,CF, ,GRM,EN,D, ,      ,1717,0035,1920,0030, ,     ,     ,07000,-,230,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VIPA1C,RW19L,GM602,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VIPA1C,RW19L,KUBUB,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VIPA1C,RW19L,VIRRE,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VIPA1C,RW19L,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VIPA6B,RW01R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0120,    ,+,01100,     ,07000,-,205,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VIPA6B,RW01R,GM440,EN,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,VIPA6B,RW01R,GM441,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VIPA6B,RW01R,KUBUB,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VIPA6B,RW01R,VIRRE,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VIPA6B,RW01R,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VIPA6D,RW19R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1920,    , ,     ,     ,07000,-,230,    ,   ,ENGM,EN,P,A, , , , ;
SID:020,5,VIPA6D,RW19R,GM442,EN,P,C,E   , ,   ,CF, ,GRM,EN,D, ,      ,2262,0047,2410,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VIPA6D,RW19R,GM607,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VIPA6D,RW19R,NANON,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VIPA6D,RW19R,NEDZA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VIPA6D,RW19R,VIPPA,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ADOP3L,RW01B,ADOPI,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,ADOP3L,RW01B,NIVDU,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ADOP3L,RW01B,GM402,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,ADOP3L,RW01B,GM405,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ADOP3L,RW01B,GM406,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,ADOP3L,RW01B,GM404,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ADOP3L,RW01B,GM455,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ADOP3L,RW01B,VALPU,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,ADOP3M,RW19B,ADOPI,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,ADOP3M,RW19B,EXUDA,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ADOP3M,RW19B,GM428,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,ADOP3M,RW19B,GM429,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ADOP3M,RW19B,GM430,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,ADOP3M,RW19B,GM431,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ADOP3M,RW19B,GM452,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ADOP3M,RW19B,BAVAD,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,BELG3L,RW01B,BELGU,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,BELG3L,RW01B,VANUK,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,BELG3L,RW01B,GM456,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,BELG3L,RW01B,GM400,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,BELG3L,RW01B,GM402,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,BELG3L,RW01B,GM405,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,BELG3L,RW01B,GM406,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,BELG3L,RW01B,GM404,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,BELG3L,RW01B,GM455,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:100,5,BELG3L,RW01B,VALPU,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,BELG3M,RW19B,BELGU,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,BELG3M,RW19B,AGNIL,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,BELG3M,RW19B,GM432,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,BELG3M,RW19B,GM433,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,BELG3M,RW19B,GM434,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,BELG3M,RW19B,GM435,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,BELG3M,RW19B,BAVAD,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,ESEB4L,RW01B,ESEBA,EN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,ESEB4L,RW01B,IDAMO,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ESEB4L,RW01B,GM403,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,ESEB4L,RW01B,GM411,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ESEB4L,RW01B,GM413,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,ESEB4L,RW01B,GM412,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ESEB4L,RW01B,GM454,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ESEB4L,RW01B,INSUV,EN,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,ESEB4M,RW19B,ESEBA,EN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,ESEB4M,RW19B,KEGET,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ESEB4M,RW19B,GM422,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,ESEB4M,RW19B,GM423,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ESEB4M,RW19B,GM424,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,ESEB4M,RW19B,GM425,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ESEB4M,RW19B,GM453,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ESEB4M,RW19B,TITLA,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,INRE4L,RW01B,INREX,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,INRE4L,RW01B,SUSIB,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,INRE4L,RW01B,GM457,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,INRE4L,RW01B,GM401,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,INRE4L,RW01B,GM403,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,INRE4L,RW01B,GM411,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,INRE4L,RW01B,GM413,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,INRE4L,RW01B,GM412,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,INRE4L,RW01B,GM454,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:100,5,INRE4L,RW01B,INSUV,EN,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,INRE4M,RW19B,INREX,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,INRE4M,RW19B,IXUMA,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,INRE4M,RW19B,GM418,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,INRE4M,RW19B,GM419,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,INRE4M,RW19B,GM420,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,INRE4M,RW19B,GM421,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,INRE4M,RW19B,TITLA,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,LUNI4L,RW01B,LUNIP,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,LUNI4L,RW01B,DEVKU,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,LUNI4L,RW01B,GM416,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,LUNI4L,RW01B,GM417,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,LUNI4L,RW01B,GM415,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,LUNI4L,RW01B,GM414,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,LUNI4L,RW01B,INSUV,EN,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,LUNI4M,RW19B,LUNIP,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,LUNI4M,RW19B,DIDAX,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,LUNI4M,RW19B,GM447,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,LUNI4M,RW19B,GM426,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,LUNI4M,RW19B,GM422,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,LUNI4M,RW19B,GM423,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,LUNI4M,RW19B,GM424,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,LUNI4M,RW19B,GM425,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,LUNI4M,RW19B,GM453,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:100,5,LUNI4M,RW19B,TITLA,EN,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,RIPA3L,RW01B,RIPAM,EN,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,ENGM,EN,P,A, , , , ;
STAR:020,5,RIPA3L,RW01B,ROXIM,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,RIPA3L,RW01B,GM410,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,RIPA3L,RW01B,GM409,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,RIPA3L,RW01B,GM408,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,RIPA3L,RW01B,GM407,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL110,     ,     ,-,220,    ,   , , , , , , , , ;
