SID:027,2,PERE2B,RW22L,D300Y,LG,P,C,E   , ,   ,CF, ,LMO,LG,D, ,      ,3003,0250,3000,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PERE2B,RW22L,PEREN,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ALX1D,ALL,ALX,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,ALX1D,ALL,D025Q,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ALX1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KORO1C,RW04R,KOROS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:012,2,KORO1C,RW04R,LUPIS,LG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,KORO1C,RW04R,STINO,LG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KORO1C,RW04R,D192O,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KORO1C,RW04R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KORO1C,RW04R,D210M,LG,P,C,EY  ,R,   ,AF, ,LMO,LG,D, ,      ,2100,0130,1920,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KORO1C,RW04R,FD04R,LG,P,C,EE  , ,   ,CF, ,LMO,LG,D, ,      ,2180,0080,0380,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KORO1D,ALL,KOROS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,KORO1D,ALL,LUPIS,LG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KORO1D,ALL,STINO,LG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KORO1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KPL1C,RW22L,KPL,LG,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:015,2,KPL1C,RW22L,D330Z,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,KPL1C,RW22L,D330N,LG,P,C,EY  , ,   ,CF, ,LMO,LG,D, ,      ,3296,0140,1500,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KPL1C,RW22L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KPL1C,RW22L,D031L,LG,P,C,EY  ,R,   ,AF, ,LMO,LG,D, ,      ,0310,0120,3300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KPL1C,RW22L,FD22L,LG,P,C,EE  , ,   ,CF, ,LMO,LG,D, ,      ,0390,0070,2190,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KPL1D,ALL,KPL,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,KPL1D,ALL,D330Z,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KPL1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MES1D,ALL,MES,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,MES1D,ALL,LMO15,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MES1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NILV1D,ALL,NILVA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,NILV1D,ALL,D145N,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NILV1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PERE1D,ALL,PEREN,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LMO,LG,D, , , , , ;
STAR:020,2,PERE1D,ALL,D300Y,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PERE1D,ALL,LMO,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D04R,LMO1,LMO,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04R,LMO1,LMO,LG,D, ,V   , ,   ,FD, ,LMO,LG,D, ,      ,0000,0000,2000,0080,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04R,LMO1,FD04R,LG,P,C,EE  ,R,   ,CF,Y,LMO,LG,D, ,      ,2180,0080,0380,0010,+,02200,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04R,LMO2,LMO,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04R,LMO2,LMO,LG,D, ,V   , ,   ,FD, ,LMO,LG,D, ,      ,0000,0000,2060,0080,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04R,LMO2,FD04R,LG,P,C,EE  ,R,   ,CF,Y,LMO,LG,D, ,      ,2180,0080,0380,0010,+,02200,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04R, ,FD04R,LG,P,C,E  F, ,   ,IF, ,LMO,LG,D, ,      ,2180,0080,    ,    ,+,02200,     ,     , ,   ,    ,   ,LMO,LG,D, , ,0, ,S;
APPCH:030,D,D04R, ,RW04R,LG,P,G,G  M, ,   ,CF, ,LMO,LG,D, ,      ,2137,0010,0380,0071, ,00062,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:040,D,D04R, ,LMO,LG,D, ,VYM , ,   ,CF, ,LMO,LG,D, ,      ,0000,0000,0380,0010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04R, ,LMO,LG,D, ,V   , ,   ,FA, ,LMO,LG,D, ,      ,0000,0000,0370,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04R, ,LMO,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:070,D,D04R, ,LMO,LG,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1920,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22L,LMO1,LMO,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22L,LMO1,LMO,LG,D, ,V   , ,   ,FD, ,LMO,LG,D, ,      ,0000,0000,0190,0070,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22L,LMO1,FD22L,LG,P,C,EE  ,R,   ,CF,Y,LMO,LG,D, ,      ,0390,0070,2190,0010,+,01800,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22L,LMO2,LMO,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22L,LMO2,LMO,LG,D, ,V   , ,   ,FD, ,LMO,LG,D, ,      ,0000,0000,0230,0070,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22L,LMO2,FD22L,LG,P,C,EE  ,R,   ,CF,Y,LMO,LG,D, ,      ,0390,0070,2190,0010,+,01800,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,D,D22L, ,FD22L,LG,P,C,E  F, ,   ,IF, ,LMO,LG,D, ,      ,0390,0070,    ,    ,+,01800,     ,     , ,   ,    ,   ,LMO,LG,D, , ,0, ,S;
APPCH:030,D,D22L, ,RW22L,LG,P,G,G  M, ,   ,CF, ,LMO,LG,D, ,      ,0443,0007,2190,0063, ,00063,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:040,D,D22L, ,LMO,LG,D, ,VYM , ,   ,CF, ,LMO,LG,D, ,      ,0000,0000,2190,0007, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D22L, ,LMO,LG,D, ,V   , ,   ,FA, ,LMO,LG,D, ,      ,0000,0000,2170,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D22L, ,LMO,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:060,D,D22L, ,LMO,LG,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0170,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
RWY:RW04R,     ,      ,00012, ,    , ,   ;N39542591,E025132764,0000;
RWY:RW22L,     ,      ,00013, ,    , ,   ;N39553722,E025145450,0000;
