SID:010,5,ULTU4Z,RW30,DER30,UI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05300, ,   ,    ,   ,UIII,UI,P,A,B, , , ;
SID:020,5,ULTU4Z,RW30,II033,UI,P,C,EY  , ,   ,CF, ,IKT,UI,D, ,      ,2975,0047,2980,0020, ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:030,5,ULTU4Z,RW30,II038,UI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ULTU4Z,RW30,ULTUK,UI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BD1A,RW12,BD,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,BD1A,RW12,D294N,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BD1A,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BD1B,RW30,BD,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,BD1B,RW30,D140K,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BD1B,RW30,D127L,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BD1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BD1C,RW12,BD,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,BD1C,RW12,D294N,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BD1C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BD4A,RW12,BD,UI,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,BD4A,RW12,II004,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BD4B,RW30,BD,UI,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,BD4B,RW30,II020,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BD4B,RW30,II021,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BD4B,RW30,II011,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BD4L,RW30,BD,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,BD4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN1A,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,IDEN1A,RW12,IKT,UI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN1A,RW12,D323J,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDEN1A,RW12,D311K,UI,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN1B,RW30,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,IDEN1B,RW30,D127L,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN1C,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:015,2,IDEN1C,RW12,D277M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IDEN1C,RW12,D284N,UI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN1C,RW12,CF12,UI,P,C,EE  , ,   ,CF, ,IKT,UI,D, ,      ,2975,0109,0720,0030, ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN2A,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,IDEN2A,RW12,CN,UI,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN2A,RW12,D311J,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN2C,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,IDEN2C,RW12,IKT,UI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN2C,RW12,D317M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDEN2C,RW12,D306M,UI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IDEN2C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN3C,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,IDEN3C,RW12,CN,UI,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDEN3C,RW12,D317M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDEN3C,RW12,D306M,UI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IDEN3C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IDEN4A,RW12,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,IDEN4A,RW12,II018,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IDEN4A,RW12,II017,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IDEN4A,RW12,II003,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IDEN4B,RW30,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,IDEN4B,RW30,II023,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IDEN4B,RW30,II022,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IDEN4B,RW30,II031,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IDEN4B,RW30,II011,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDEN4L,RW30,IDENI,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,IDEN4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KA1A,RW12,KA,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,KA1A,RW12,D311K,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KA1B,RW30,KA,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,KA1B,RW30,D103L,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KA1B,RW30,D107L,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KA1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KA1C,RW12,KA,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,KA1C,RW12,D314M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KA1C,RW12,D306M,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KA1C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KA4A,RW12,KA,UI,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,KA4A,RW12,II019,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,04550,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KA4A,RW12,II005,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KA4B,RW30,KA,UI,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,KA4B,RW30,II024,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,04630,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KA4B,RW30,II010,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KA4L,RW30,KA,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,KA4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KA4Z,RW30,KA,UI,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,KA4Z,RW30,NH,UI,D,B,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KA4Z,RW30,II025,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,04630,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,KA4Z,RW30,II010,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NH1A,RW12,NH,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,NH1A,RW12,D311K,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NH1B,RW30,NH,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,NH1B,RW30,D103L,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NH1B,RW30,D107L,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NH1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NH1C,RW12,NH,UI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,NH1C,RW12,D314M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NH1C,RW12,D306M,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NH1C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NH4A,RW12,NH,UI,D,B,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,NH4A,RW12,II005,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NH4B,RW30,NH,UI,D,B,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,NH4B,RW30,II025,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,04630,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NH4B,RW30,II010,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NH4L,RW30,NH,UI,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,NH4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE1A,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,OSKE1A,RW12,IKT,UI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSKE1A,RW12,D323J,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OSKE1A,RW12,D311K,UI,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE1B,RW30,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,OSKE1B,RW30,D127L,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSKE1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE1C,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:015,2,OSKE1C,RW12,D277M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,OSKE1C,RW12,D284N,UI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,OSKE1C,RW12,CF12,UI,P,C,EE  , ,   ,CF, ,IKT,UI,D, ,      ,2975,0109,0720,0030, ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE2A,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,OSKE2A,RW12,CN,UI,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSKE2A,RW12,D311J,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE2C,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,OSKE2C,RW12,IKT,UI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSKE2C,RW12,D317M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OSKE2C,RW12,D306M,UI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,OSKE2C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE3C,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,OSKE3C,RW12,CN,UI,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSKE3C,RW12,D317M,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OSKE3C,RW12,D306M,UI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,OSKE3C,RW12,CF12,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSKE4A,RW12,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,OSKE4A,RW12,II016,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OSKE4A,RW12,II003,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSKE4B,RW30,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,OSKE4B,RW30,II023,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OSKE4B,RW30,II022,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,OSKE4B,RW30,II031,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,OSKE4B,RW30,II011,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSKE4L,RW30,OSKEN,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,OSKE4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ULTU1B,RW30,ULTUK,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,ULTU1B,RW30,D135L,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ULTU1B,RW30,D127L,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ULTU1B,RW30,CF30,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ULTU1C,RW12,ULTUK,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,ULTU1C,RW12,D284N,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ULTU1C,RW12,CF12,UI,P,C,EE  , ,   ,CF, ,IKT,UI,D, ,      ,2975,0109,0720,0030, ,03560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ULTU4A,RW12,ULTUK,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,ULTU4A,RW12,II016,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ULTU4A,RW12,II003,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04550,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ULTU4B,RW30,ULTUK,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,ULTU4B,RW30,II020,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ULTU4B,RW30,II021,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ULTU4B,RW30,II011,UI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04630,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ULTU4L,RW30,ULTUK,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,07000, ,   ,    ,   ,IR,UI,P,N, , , , ;
STAR:020,2,ULTU4L,RW30,IR,UI,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,USON1A,RW12,USONA,UI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,07000, ,   ,    ,   ,UIII,UI,P,A,A, , , ;
STAR:020,2,USON1A,RW12,D323J,UI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04550,     ,     , ,   ,    ,   , , , , , , , , ;
