APPCH:050,R,R28-Y, ,PM522,LF,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28-Y, ,NIMLA,LF,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:070,R,R28-Y, ,MLN,LF,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:080,R,R28-Y, ,PM524,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:090,R,R28-Y, ,BRY,LF,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:100,R,R28-Y, ,BRY,LF,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,3040,T010,+,03000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,BRY,BRY,LF,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL050,02000,     ,-,220,    ,   ,BRY,LF,D, , ,A,J,S;
APPCH:020,A,R28-Z,BRY,PM501,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28-Z,BRY,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,MLN,MLN,LF,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,MLN,LF,D, , ,A,J,S;
APPCH:020,A,R28-Z,MLN,PM500,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28-Z,MLN,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,NERIN,NERIN,LF,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,NERIN,LF,P,C, ,A,J,S;
APPCH:020,A,R28-Z,NERIN,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28-Z,VANEX,VANEX,LF,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   ,VANEX,LF,P,C, ,A,J,S;
APPCH:020,A,R28-Z,VANEX,IPM28,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28-Z, ,IPM28,LF,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28-Z, ,FPM28,LF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2830,0030, ,02000,     ,     ,-,160,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R28-Z, ,RW28,LF,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2830,0052, ,00350,     ,     ,-,160,-300,   , , , , , ,A,J,S;
APPCH:040,R,R28-Z, ,PM520,LF,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:050,R,R28-Z, ,PM522,LF,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28-Z, ,NIMLA,LF,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:070,R,R28-Z, ,MLN,LF,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
APPCH:080,R,R28-Z, ,MLN,LF,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0960,T010,+,02000,     ,     ,-,170,    ,   , , , , , ,A,J,S;
RWY:RW01 ,     ,      ,00298, ,    , ,   ;N48362219,E002401588,0000;
RWY:RW10 ,     ,      ,00296, ,    , ,   ;N48362332,E002394783,0000;
RWY:RW19 ,     ,      ,00304, ,    , ,   ;N48370330,E002402991,0000;
RWY:RW28 ,     ,      ,00300, ,    , ,   ;N48360903,E002411754,0269;
