STAR:070,4,VUUDU1,ZPLEN,FANTE,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL240,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,VUUDU1,ZPLEN,HUCUR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,VUUDU1,ZPLEN,RACNO,K7,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL190,     ,     , ,280,    ,   , , , , , , , , ;
STAR:100,4,VUUDU1,ZPLEN,LUCYS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:110,4,VUUDU1,ZPLEN,SHRVY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13000,11000,     , ,   ,    ,   , , , , , , , , ;
STAR:120,4,VUUDU1,ZPLEN,VUUDU,K7,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,VUUDU1,RW09,VUUDU,K7,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,VUUDU1,RW09,OWLLL,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,VUUDU1,RW09,SHZAM,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,VUUDU1,RW09,06FA,K7,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,VUUDU1,RW27,VUUDU,K7,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,VUUDU1,RW27,OWLLL,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,VUUDU1,RW27,SHZAM,K7,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,VUUDU1,RW27,06FA,K7,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I09,JUPEM,JUPEM,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,JUPEM,IGOOR,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,JUPEM,IGOOR,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0950,T010,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I09,MODOE,MODOE,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,MODOE, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1400,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,MODOE,IGOOR,K7,P,C,EE B, ,   ,CF, ,ISYK,K7,P,I,      ,2750,0126,0950,0046,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I09,PHK,PHK,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,PHK,IGOOR,K7,P,C,EE B, ,   ,TF, ,ISYK,K7,P,I,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I09, ,IGOOR,K7,P,C,E  I, ,   ,IF, ,ISYK,K7,P,I,      ,2750,0126,    ,    ,J,01800,01800,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I09, ,SIKOY,K7,P,C,E  F, ,   ,CF, ,ISYK,K7,P,I,      ,2750,0065,0950,0061,H,01800,01800,     , ,   ,-300,   ,PBI,K7,D, , ,0,N,S;
APPCH:030,I,I09, ,RW09,K7,P,G,G  M, ,   ,CF, ,ISYK,K7,P,I,      ,2750,0012,0950,0053, ,00082,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I09, , , , , ,  M , ,   ,VI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I09, ,MORGA,K7,E,A,E   ,L,   ,CF, ,PBI,K7,D, ,      ,3432,0178,3430,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I09, ,MORGA,K7,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,3430,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW09 ,     ,      ,00028, ,ISYK,1,   ;N26542935,W080201831,0241;
RWY:RW27 ,     ,      ,00028, ,    , ,   ;N26542936,W080190627,0241;
