SID:030,2,ASKO1A,RW05,ASKOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1B,RW05, , , , ,    , ,   ,CD, ,KPL,LG,D, ,      ,    ,    ,0500,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1B,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ASKO1B,RW05,D142P,LG,P,C,E   ,R,   ,AF, ,KPL,LG,D, ,      ,1420,0160,0500,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASKO1B,RW05,D211P,LG,P,C,EY  ,R,   ,AF, ,KPL,LG,D, ,      ,2110,0160,1420,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,ASKO1B,RW05,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2188,0228,2190,0050,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1C,RW23,KPL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ASKO1C,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASKO1C,RW23,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2188,0228,2190,0170,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00420,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1E,RW23,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2188,0228,2190,0220,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1L,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,ASKO1L,RW23,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,2290,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASKO1L,RW23,KHR,LG,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,ASKO1L,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASKO1L,RW23,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2188,0228,2190,0180,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,ASKO1N,RW05,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,0510,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASKO1N,RW05,KHR,LG,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,ASKO1N,RW05,ASKOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,SOSU1A,RW05,KPL,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,SOSU1A,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOSU1A,RW05,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1110,0160,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1B,RW05, , , , ,    , ,   ,CD, ,KPL,LG,D, ,      ,    ,    ,0500,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,SOSU1B,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,SOSU1B,RW05,D104P,LG,P,C,EY  ,R,   ,AF, ,KPL,LG,D, ,      ,1040,0160,0500,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,SOSU1B,RW05,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1110,0060,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,SOSU1C,RW23,KPL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,SOSU1C,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOSU1C,RW23,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1110,0180,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1D,RW23, , , , ,    , ,   ,CD, ,KPL,LG,D, ,      ,    ,    ,2300,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,SOSU1D,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2300,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,SOSU1D,RW23,D185P,LG,P,C,E   ,L,   ,AF, ,KPL,LG,D, ,      ,1850,0160,2300,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOSU1D,RW23,D117P,LG,P,C,EY  ,L,   ,AF, ,KPL,LG,D, ,      ,1170,0160,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SOSU1D,RW23,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1110,0070,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1L,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,SOSU1L,RW23,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,2290,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOSU1L,RW23,KHR,LG,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,SOSU1L,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOSU1L,RW23,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1140,0180,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOSU1N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,SOSU1N,RW05,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,0510,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOSU1N,RW05,KHR,LG,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,SOSU1N,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOSU1N,RW05,SOSUS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1107,0232,1140,0190,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XERI1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,XERI1A,RW05,KPL,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,XERI1A,RW05,XERIS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XERI1C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,XERI1C,RW23,KPL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,XERI1C,RW23,XERIS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XERI1L,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,XERI1L,RW23,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,2290,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,XERI1L,RW23,KHR,LG,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,XERI1L,RW23,XERIS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XERI1N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,XERI1N,RW05,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0386,0012,0510,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,XERI1N,RW05,KHR,LG,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,XERI1N,RW05,XERIS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMAL1H,RW05,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,AMAL1H,RW05,D149I,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMAL1H,RW05,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMAL1J,RW23,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,AMAL1J,RW23,D149I,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMAL1J,RW23,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAL1X,RW05,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:020,2,AMAL1X,RW05,D149N,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMAL1X,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMAL1X,RW05,D185L,LG,P,C,E   ,R,   ,AF, ,KPL,LG,D, ,      ,1850,0120,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,AMAL1X,RW05,D212L,LG,P,C,E   ,R,   ,AF, ,KPL,LG,D, ,      ,2120,0120,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,AMAL1X,RW05,D231L,LG,P,C,E   ,R,   ,AF, ,KPL,LG,D, ,      ,2310,0120,2120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,AMAL1X,RW05,TUSAG,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMAL1Y,RW23,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,AMAL1Y,RW23,D149N,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMAL1Y,RW23,D144L,LG,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,AMAL1Y,RW23,D062L,LG,P,C,E   ,L,   ,AF, ,KPL,LG,D, ,      ,0620,0120,1440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,AMAL1Y,RW23,DEVED,LG,P,C,EEC ,L,   ,CF, ,KPL,LG,D, ,      ,0520,0100,2320,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAL1Z, ,AMALA,LG,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:010,3,AMAL1Z,RW05,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,AMAL1Z,RW05,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,AMAL1Z,RW23,AMALA,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,AMAL1Z,RW23,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASKO1H,RW05,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,ASKO1H,RW05,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASKO1J,RW23,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,ASKO1J,RW23,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASKO1X,RW05,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,ASKO1X,RW05,D219N,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ASKO1X,RW05,TUSAG,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ASKO1Y,RW23,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,ASKO1Y,RW23,D219N,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ASKO1Y,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,ASKO1Y,RW23,D144L,LG,P,C,E   ,L,   ,AF, ,KPL,LG,D, ,      ,1440,0120,2190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ASKO1Y,RW23,D062L,LG,P,C,E   ,L,   ,AF, ,KPL,LG,D, ,      ,0620,0120,1440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ASKO1Y,RW23,DEVED,LG,P,C,EEC ,L,   ,CF, ,KPL,LG,D, ,      ,0520,0100,2320,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASKO1Z, ,ASKOS,LG,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:010,3,ASKO1Z,RW05,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,ASKO1Z,RW05,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,ASKO1Z,RW23,ASKOS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,ASKO1Z,RW23,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,LOPT1H,RW05,LOPTI,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,LOPT1H,RW05,D329J,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LOPT1H,RW05,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,LOPT1J,RW23,LOPTI,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,LOPT1J,RW23,D329J,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LOPT1J,RW23,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LOPT1Z, ,LOPTI,LG,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:010,3,LOPT1Z,RW05,LOPTI,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,LOPT1Z,RW05,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LOPT1Z,RW23,LOPTI,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KHR,LG,D,B, , , , ;
STAR:020,3,LOPT1Z,RW23,KHR,LG,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SOSU1H,RW05,SOSUS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,SOSU1H,RW05,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SOSU1J,RW23,SOSUS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KPL,LG,D, , , , , ;
STAR:030,2,SOSU1J,RW23,KPL,LG,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
