STAR:030,2,UMGE2A,RW24,P,UE,P,N,E  H,R,   ,HF, , , , , ,      ,    ,    ,0620,T010,+,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UMGE2A,RW24,D082F,UE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,UMGE2A,RW24,D062F,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1943,0947,2420,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UMGE2B,RW24,UMGER,UE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   ,P,UE,P,N, , , , ;
STAR:020,2,UMGE2B,RW24,P,UE,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06950,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UMGE2B,RW24,D082H,UE,P,C,EY  ,L,   ,CF, ,NRG,UE,D, ,      ,1917,0953,0620,0080, ,04650,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,UMGE2B,RW24,FN24,UE,P,C,EE  ,L,   ,CF,Y,NRG,UE,D, ,      ,1939,0941,2420,0020, ,03670,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:020,N,N06, ,FN06,UE,P,C,E  F, ,   ,IF, ,PW,UE,P,N,      ,    ,    ,    ,    , ,03960,     ,     , ,   ,    ,   ,P,UE,P,N, ,0, ,S;
APPCH:025,N,N06, ,PW,UE,P,N,E S , ,   ,CF, ,PW,UE,P,N,      ,    ,    ,0620,0034, ,02760,     ,     , ,   ,-320,   , , , , , ,0, ,S;
APPCH:030,N,N06, ,MN06,UE,P,C,E  M, ,   ,CF, ,PW,UE,P,N,      ,    ,    ,0620,0008, ,02531,     ,     , ,   ,-320,   , , , , , ,0, ,S;
APPCH:040,N,N06, ,P,UE,P,N,EYM , ,   ,CF, ,PW,UE,P,N,      ,0617,0017,0620,0009,+,02531,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N06, ,D094F,UE,P,C,EE  ,L,   ,CF,Y,PW,UE,P,N,      ,2742,0060,2420,0080, ,04610,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N24, ,FN24,UE,P,C,E  F, ,   ,IF, ,P,UE,P,N,      ,    ,    ,    ,    , ,03670,     ,     , ,   ,    ,   ,P,UE,P,N, ,0, ,S;
APPCH:030,N,N24, ,RW24,UE,P,G,G  M, ,   ,CF, ,P,UE,P,N,      ,    ,    ,2420,0051, ,02071,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N24, ,P,UE,P,N,EYM , ,   ,CF, ,P,UE,P,N,      ,0000,0000,2420,0016,+,02720,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N24, ,D221I,UE,P,C,EE  ,R,   ,CF,Y,P,UE,P,N,      ,0409,0092,0620,0090, ,03990,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW06 ,     ,      ,01985, ,    , ,   ;N55164550,E124460395,0000;
RWY:RW24 ,     ,      ,02021, ,    , ,   ;N55172662,E124472569,0000;
