SID:030,5,VUTA3B,RW12,VUTAP,OO,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KEBA3A,RW12,KEBAS,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,KEBA3A,RW12,GBS03,OO,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KEBA3A,RW12,GB123,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KEBA4A,RW30,KEBAS,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,KEBA4A,RW30,GBS02,OO,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KEBA4A,RW30,GB303,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MOGO2A,RW12,MOGOK,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,MOGO2A,RW12,GB126,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MOGO3A,RW30,MOGOK,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,MOGO3A,RW30,GBS01,OO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MOGO3A,RW30,GB303,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUTA3A,RW12,VUTAP,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUTA3A,RW12,GB124,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUTA4A,RW30,VUTAP,OO,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,15000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,VUTA4A,RW30,GB304,OO,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R12,GB123,GB123,OO,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,GB123,GB122,OO,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R12,GB124,GB124,OO,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,GB124,GB122,OO,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R12,GB126,GB126,OO,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,GB126,GB122,OO,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R12, ,GB122,OO,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R12, ,GB121,OO,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1240,0050, ,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R12, ,RW12,OO,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1240,0050, ,00492,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R12, ,GB127,OO,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,01520,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:050,R,R12, ,GB128,OO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02430,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:060,R,R12, ,GB123,OO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:070,R,R12, ,GB123,OO,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2140,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,GB303,GB303,OO,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,GB303,GB302,OO,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,GB304,GB304,OO,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,GB304,GB302,OO,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R30, ,GB302,OO,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R30, ,GB301,OO,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3040,0050, ,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R30, ,RW30,OO,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3040,0050, ,00486,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R30, ,GB307,OO,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,01630,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:050,R,R30, ,GB308,OO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02540,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:060,R,R30, ,GB303,OO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:070,R,R30, ,GB303,OO,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2140,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW12 ,-0070,      ,00442, ,    , ,   ;N21230094,E057024698,0000;
RWY:RW30 ,+0070,      ,00436, ,    , ,   ;N21221342,E057035999,0000;
