SID:050,5,LIMD1E,RW07,PC816,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LIMD1E,RW07,LIMDI,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIMD1W,RW25,MEXER,RK,P,C,EY  , ,   ,CF, ,YDM,RK,D, ,      ,2446,0060,2460,0047, ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
SID:015,5,LIMD1W,RW25,LEDIN,RK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,LIMD1W,RW25,LIMDI,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAKE4K,RW07,MAKET,RK,E,A,EEC , ,   ,CF, ,YDM,RK,D, ,      ,0670,0486,0670,0490, ,     ,     ,14000, ,   ,    ,   ,YDM,RK,D, , , , , ;
SID:010,5,PANS2E,RW07,PALRI,RK,P,C,E   , ,   ,CF, ,YDM,RK,D, ,      ,0658,0150,0660,0143, ,     ,     ,14000,-,250,    ,   ,RKPC,RK,P,A, , , , ;
SID:020,5,PANS2E,RW07,PC813,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,PANS2E,RW07,CJU,RK,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PANS2E,RW07,PC814,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PANS2E,RW07,PANSI,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PANS2W,RW25,PC841,RK,P,C,E   , ,   ,CF, ,YDM,RK,D, ,      ,2449,0093,2460,0080, ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
SID:020,5,PANS2W,RW25,PANSI,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RADA1N,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3130,    ,+,02200,     ,14000, ,   ,    ,   ,YDM,RK,D, , , , , ;
SID:020,2,RADA1N,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RADA2E,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0660,    ,+,02200,     ,14000, ,   ,    ,   ,YDM,RK,D, , , , , ;
SID:020,2,RADA2E,RW07, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RADA3W,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2460,    ,+,03000,     ,14000, ,   ,    ,   ,YDM,RK,D, , , , , ;
SID:020,2,RADA3W,RW25, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TAMN2E,RW07,PALRI,RK,P,C,E   , ,   ,CF, ,YDM,RK,D, ,      ,0658,0150,0660,0143,B,09000,06000,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
SID:030,5,TAMN2E,RW07,TAMNA,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TAMN2K,RW07, , , , ,    , ,   ,CD, ,YDM,RK,D, ,      ,    ,    ,0670,0135, ,     ,     ,14000, ,   ,    ,   ,YDM,RK,D, , , , , ;
SID:020,2,TAMN2K,RW07, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1690,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TAMN2K,RW07,TAMNA,RK,E,A,EEC , ,   ,CF, ,YDM,RK,D, ,      ,1001,0424,1010,0260,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TAMN3W,RW25,PC841,RK,P,C,E   , ,   ,CF, ,YDM,RK,D, ,      ,2449,0093,2460,0080, ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
SID:020,5,TAMN3W,RW25,PC842,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TAMN3W,RW25,PC846,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TAMN3W,RW25,ATIMO,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TAMN3W,RW25,PC845,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TAMN3W,RW25,TAMNA,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOTO1M,RW25,DOTOL,RK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000,-,250,    ,   ,RKPC,RK,P,A, , , , ;
STAR:020,5,DOTO1M,RW25,PC751,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOTO1M,RW25,PC752,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DOTO1M,RW25,OLPUS,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,DOTO1M,RW25,PC651,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,DOTO1M,RW25,PC652,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,DOTO1M,RW25,PC653,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,DOTO1M,RW25,PC654,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,DOTO1M,RW25,PC655,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,DOTO1M,RW25,PC656,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,DOTO1M,RW25,PC657,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,DOTO1M,RW25,TULMO,RK,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,DOTO1M,RW25,DUKAL,RK,P,C,EE H,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:010,5,DOTO2P,RW07,DOTOL,RK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
STAR:020,5,DOTO2P,RW07,CHUJA,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOTO2P,RW07,PC726,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DOTO2P,RW07,BIROM,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DOTO2P,RW07,MANBA,RK,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,DOTO2P,RW07,PC621,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,DOTO2P,RW07,PC622,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,DOTO2P,RW07,PC623,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,DOTO2P,RW07,PC624,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,DOTO2P,RW07,PC625,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,DOTO2P,RW07,PC626,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,DOTO2P,RW07,DAKPI,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,DOTO2P,RW07,PC628,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:140,5,DOTO2P,RW07,PIMIK,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:150,5,DOTO2P,RW07,YUMIN,RK,P,C,EE H,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:010,5,DOTO2T,RW25,DOTOL,RK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,14000,-,250,    ,   ,RKPC,RK,P,A, , , , ;
STAR:020,5,DOTO2T,RW25,PC731,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOTO2T,RW25,PC732,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DOTO2T,RW25,GULBI,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,DOTO2T,RW25,PC631,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:060,5,DOTO2T,RW25,NOMED,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,DOTO2T,RW25,PC632,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,DOTO2T,RW25,PC633,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,DOTO2T,RW25,GURUM,RK,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,DOTO2T,RW25,DUKAL,RK,P,C,EE H,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:010,5,LIMD1M,RW25,LIMDI,RK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
STAR:020,5,LIMD1M,RW25,LEDIN,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LIMD1M,RW25,PC741,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LIMD1M,RW25,PC735,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LIMD1M,RW25,PC736,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LIMD1M,RW25,PC757,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:070,5,LIMD1M,RW25,OLPUS,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,LIMD1M,RW25,PC651,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,LIMD1M,RW25,PC652,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,LIMD1M,RW25,PC653,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,LIMD1M,RW25,PC654,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:120,5,LIMD1M,RW25,PC655,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:130,5,LIMD1M,RW25,PC656,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:140,5,LIMD1M,RW25,PC657,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:150,5,LIMD1M,RW25,TULMO,RK,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:160,5,LIMD1M,RW25,DUKAL,RK,P,C,EE H,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:010,5,LIMD1P,RW07,LIMDI,RK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,RKPC,RK,P,A, , , , ;
STAR:020,5,LIMD1P,RW07,PC727,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LIMD1P,RW07,PC725,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LIMD1P,RW07,CJU,RK,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LIMD1P,RW07,PC723,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LIMD1P,RW07,PC724,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,LIMD1P,RW07,MANBA,RK,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:080,5,LIMD1P,RW07,PC621,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:090,5,LIMD1P,RW07,PC622,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:100,5,LIMD1P,RW07,PC623,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
STAR:110,5,LIMD1P,RW07,PC624,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,220,    ,   , , , , , , , , ;
