APPCH:040,R,R01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0151,    ,+,00562,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,AJABU,PA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R01, ,BIYIR,PA,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,0153,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R01, ,BIYIR,PA,P,C,EE  ,L,020,HM, , , , , ,      ,    ,    ,1954,0050,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,AVGIY,AVGIY,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R19,AVGIY,BIYIR,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2862,0050,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R19,BIYIR,BIYIR,PA,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,1954,0050,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R19,CISAS,CISAS,PA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R19,CISAS,BIYIR,PA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1046,0050,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R19, ,BIYIR,PA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R19, ,AJABU,PA,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1954,0088,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R19, ,RW19,PF,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1953,0053, ,01420,     ,     , ,   , 000,   , , , , , ,B,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1953,    ,+,00562,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R19, ,WUGAT,PA,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R19, ,WUGAT,PA,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0149,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW01 ,     ,      ,00162,R,    , ,   ;N64363930,W162163294,0000;
RWY:RW19 ,     ,      ,00123,D,    , ,   ;N64370852,W162155494,0000;
