SID:020,2,EKI2P,RW24R,YOBOR,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EKI2P,RW24R,DENIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EKI2P,RW24R,EKI,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ERTA1Y,RW06R,D060G,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,0600,0070,0600,0080,+,02600,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,ERTA1Y,RW06R,SG07A,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3392,0070,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ERTA1Y,RW06R,ERTAS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ERTA1Z,RW24L,SG08A,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,2390,0080,2390,0060,+,02300,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:030,2,ERTA1Z,RW24L,SG08B,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3392,0080,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ERTA1Z,RW24L,ERTAS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ERTA2P,RW24R,D239H,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2390,0080,2390,0080,+,02300,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,ERTA2P,RW24R,D340H,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3408,0080,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ERTA2P,RW24R,ERTAS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ERTA2W,RW06L,D059G,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0590,0070,0590,0070,+,02500,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,ERTA2W,RW06L,D340G,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3408,0070,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ERTA2W,RW06L,ERTAS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,FENE1Y,RW06R,D060G,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,0600,0070,0600,0080,+,02600,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,FENE1Y,RW06R,SG07B,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3201,0070,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,FENE1Y,RW06R,BKZ,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FENE1Y,RW06R,FENER,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,FENE1Z,RW24L,SG08A,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,2390,0080,2390,0060,+,02300,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:030,2,FENE1Z,RW24L,SG08C,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3201,0080,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FENE1Z,RW24L,BKZ,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,FENE1Z,RW24L,FENER,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,FENE2P,RW24R,D239H,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2390,0080,2390,0080,+,02300,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,FENE2P,RW24R,D321H,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3218,0080,2390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FENE2P,RW24R,BKZ,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,FENE2P,RW24R,FENER,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,FENE2W,RW06L,D059G,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0590,0070,0590,0070,+,02500,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,FENE2W,RW06L,D321G,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3218,0070,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,FENE2W,RW06L,BKZ,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,FENE2W,RW06L,FENER,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBLA1W,RW06R,DE06R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IBLA1W,RW06R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0590,    ,+,00950,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBLA1W,RW06R,FJ053,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0942,0056,0890,0052,+,02100,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IBLA1W,RW06R,FJ054,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA1W,RW06R,FJ055,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA1W,RW06R,FJ075,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA1W,RW06R,YUZVE,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA1W,RW06R,BETIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IBLA1W,RW06R,NUSGI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IBLA1W,RW06R,REKNU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,IBLA1W,RW06R,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBLA1X,RW24L,DE24L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IBLA1X,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2390,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBLA1X,RW24L,FJ015,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2111,0108,2090,0089,+,03000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IBLA1X,RW24L,FJ018,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA1X,RW24L,FJ019,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA1X,RW24L,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA1X,RW24L,IRDED,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA1X,RW24L,KVITO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IBLA1X,RW24L,AFGAR,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IBLA1X,RW24L,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBLA1Y,RW06R,DE06R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IBLA1Y,RW06R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0590,    ,+,00950,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBLA1Y,RW06R,FJ053,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0942,0056,0890,0052,+,02100,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IBLA1Y,RW06R,FJ054,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA1Y,RW06R,FJ055,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA1Y,RW06R,FJ075,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA1Y,RW06R,BEBIS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA1Y,RW06R,BETIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IBLA1Y,RW06R,NUSGI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IBLA1Y,RW06R,REKNU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,IBLA1Y,RW06R,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBLA3J,RW06L,DE06L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IBLA3J,RW06L,FJ050,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0592,0046,0590,0050,+,01800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,IBLA3J,RW06L,FJ051,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBLA3J,RW06L,AZBAN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA3J,RW06L,YUZVE,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA3J,RW06L,BETIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA3J,RW06L,NUSGI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA3J,RW06L,REKNU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IBLA3J,RW06L,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBLA3K,RW24R,DE24R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IBLA3K,RW24R,FJ010,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2395,0095,2390,0074,B,04000,02550,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,IBLA3K,RW24R,FJ020,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBLA3K,RW24R,INGIX,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA3K,RW24R,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA3K,RW24R,IRDED,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA3K,RW24R,KVITO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA3K,RW24R,AFGAR,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IBLA3K,RW24R,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,IBLA3L,RW06L,DE06L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:010,5,IBLA3L,RW06L,FJ050,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0592,0046,0590,0050,+,01800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:020,5,IBLA3L,RW06L,FJ051,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBLA3L,RW06L,AZBAN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IBLA3L,RW06L,BEBIS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IBLA3L,RW06L,BETIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IBLA3L,RW06L,NUSGI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IBLA3L,RW06L,REKNU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IBLA3L,RW06L,IBLAX,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVGU1W,RW06R,DE06R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IVGU1W,RW06R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0590,    ,+,00950,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVGU1W,RW06R,FJ053,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0942,0056,0890,0052,+,02100,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IVGU1W,RW06R,FJ061,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU1W,RW06R,PEPAK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVGU1W,RW06R,FJ062,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVGU1W,RW06R,OBIXI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IVGU1W,RW06R,EFESE,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IVGU1W,RW06R,VAZZO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IVGU1W,RW06R,ABNIN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,IVGU1W,RW06R,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,IVGU1W,RW06R,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:130,5,IVGU1W,RW06R,IVGUS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVGU1X,RW24L,DE24L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IVGU1X,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2390,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVGU1X,RW24L,FJ015,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2111,0108,2090,0089,+,03000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IVGU1X,RW24L,FJ018,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU1X,RW24L,FJ019,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVGU1X,RW24L,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVGU1X,RW24L,INPIK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IVGU1X,RW24L,ADMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IVGU1X,RW24L,IVGUS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVGU1Z,RW24L,DE24L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IVGU1Z,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2390,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVGU1Z,RW24L,FJ015,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2111,0108,2090,0089,+,03000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IVGU1Z,RW24L,FJ018,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU1Z,RW24L,FJ019,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVGU1Z,RW24L,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVGU1Z,RW24L,NAHUM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IVGU1Z,RW24L,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IVGU1Z,RW24L,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IVGU1Z,RW24L,IVGUS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVGU3J,RW06L,DE06L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IVGU3J,RW06L,FJ050,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0592,0046,0590,0050,+,01800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,IVGU3J,RW06L,FJ061,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVGU3J,RW06L,PEPAK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU3J,RW06L,FJ062,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVGU3J,RW06L,OBIXI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVGU3J,RW06L,EFESE,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IVGU3J,RW06L,VAZZO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,IVGU3J,RW06L,ABNIN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,IVGU3J,RW06L,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,IVGU3J,RW06L,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,IVGU3J,RW06L,IVGUS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,IVGU3K,RW24R,DE24R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:010,5,IVGU3K,RW24R,FJ010,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2395,0095,2390,0074,B,04000,02550,     ,-,240,    ,   , , , , , , , , ;
SID:020,5,IVGU3K,RW24R,FJ020,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVGU3K,RW24R,INGIX,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVGU3K,RW24R,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU3K,RW24R,INPIK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVGU3K,RW24R,ADMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IVGU3K,RW24R,IVGUS,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVGU3M,RW24R,DE24R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,IVGU3M,RW24R,FJ010,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2395,0095,2390,0074,B,04000,02550,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,IVGU3M,RW24R,FJ020,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVGU3M,RW24R,INGIX,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVGU3M,RW24R,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
