SID:010,2,CDP2L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,CDP2L,RW06L,D073B,LE,P,C,EY  , ,   ,CF, ,JOA,LE,D, ,      ,0730,0018,0730,0020,+,00600,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,CDP2L,RW06L,D090I,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0900,0085,0900,0070, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,CDP2L,RW06L,CDP,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DRAG2Z,RW24L, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,2370,0040, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,DRAG2Z,RW24L,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0080,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,DRAG2Z,RW24L,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DRAG2Z,RW24L,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DRAG3A,RW24R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2370,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,DRAG3A,RW24R,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0100,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,DRAG3A,RW24R,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DRAG3A,RW24R,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DRAG3B,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,DRAG3B,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DRAG3B,RW06R,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,DRAG3B,RW06R,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DRAG3B,RW06R,JOA29,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,DRAG3B,RW06R,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DRAG3L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DRAG3L,RW06L,D061H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0610,0080,0610,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DRAG3L,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DRAG3L,RW06L,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0330,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,DRAG3L,RW06L,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DRAG3L,RW06L,JOA29,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,DRAG3L,RW06L,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DRAG4N,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,DRAG4N,RW06L,D062H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0620,0080,0620,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DRAG4N,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DRAG4N,RW06L,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,DRAG4N,RW06L,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DRAG4N,RW06L,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DRAG4R,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,5,DRAG4R,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DRAG4R,RW06R,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,DRAG4R,RW06R,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DRAG4R,RW06R,DRAGO,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM2B,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,EPAM2B,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPAM2B,RW06R,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,EPAM2B,RW06R,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EPAM2B,RW06R,D324S,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EPAM2B,RW06R,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM2L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM2L,RW06L,D061H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0610,0080,0610,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EPAM2L,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPAM2L,RW06L,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0330,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,EPAM2L,RW06L,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EPAM2L,RW06L,D324S,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EPAM2L,RW06L,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM2Z,RW24L, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,2370,0040, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM2Z,RW24L,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0080,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,EPAM2Z,RW24L,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM3A,RW24R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2370,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM3A,RW24R,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0100,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,EPAM3A,RW24R,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EPAM3N,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,EPAM3N,RW06L,D062H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0620,0080,0620,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EPAM3N,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EPAM3N,RW06L,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,EPAM3N,RW06L,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EPAM3N,RW06L,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EPAM3R,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,5,EPAM3R,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EPAM3R,RW06R,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,EPAM3R,RW06R,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EPAM3R,RW06R,EPAMA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESPO2Z,RW24L, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,2370,0040, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,ESPO2Z,RW24L,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0080,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,ESPO2Z,RW24L,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ESPO2Z,RW24L,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESPO3A,RW24R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2370,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,ESPO3A,RW24R,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0100,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,ESPO3A,RW24R,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ESPO3A,RW24R,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESPO3B,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,ESPO3B,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ESPO3B,RW06R,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,ESPO3B,RW06R,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ESPO3B,RW06R,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESPO3L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ESPO3L,RW06L,D061H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0610,0080,0610,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ESPO3L,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ESPO3L,RW06L,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0330,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,ESPO3L,RW06L,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ESPO3L,RW06L,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESPO4N,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ESPO4N,RW06L,D062H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0620,0080,0620,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ESPO4N,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESPO4N,RW06L,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,ESPO4N,RW06L,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ESPO4N,RW06L,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESPO4R,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,5,ESPO4R,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ESPO4R,RW06R,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,ESPO4R,RW06R,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ESPO4R,RW06R,ESPOR,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GALA2Z,RW24L, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,2370,0040, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,GALA2Z,RW24L,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0080,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,GALA2Z,RW24L,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GALA2Z,RW24L,GALAT,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GALA3A,RW24R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2370,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,GALA3A,RW24R,BAKAX,LE,E,A,EY  , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0100,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,GALA3A,RW24R,ADX,LE,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GALA3A,RW24R,GALAT,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GALA3B,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,GALA3B,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GALA3B,RW06R,PETAM,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,GALA3B,RW06R,D324H,LE,P,C,E   ,L,   ,AF, ,MJV,LE,D, ,      ,3395,0150,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GALA3B,RW06R,JOA38,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GALA3B,RW06R,GALAT,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GALA3L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,GALA3L,RW06L,D061H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0610,0080,0610,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
