APPCH:010,A,I05-Z,JDP1,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05-Z,JDP1,JDP,VI,D, ,V   , ,   ,FD, ,JDP,VI,D, ,      ,0000,0000,1970,0085,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I05-Z,JDP1,CI05,VI,P,C,EE  ,R,   ,CF,Y,IJDH,VI,P,I,      ,2249,0094,0450,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I05-Z,JDP2,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05-Z,JDP2,JDP,VI,D, ,V   , ,   ,FD, ,JDP,VI,D, ,      ,0000,0000,2130,0085,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I05-Z,JDP2,CI05,VI,P,C,EE  ,R,   ,CF,Y,IJDH,VI,P,I,      ,2249,0094,0450,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I05-Z, ,CI05,VI,P,C,E  I, ,   ,IF, ,IJDH,VI,P,I,      ,2249,0094,    ,    ,J,02600,02600,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I05-Z, ,FI05,VI,P,C,E  F, ,   ,CF, ,IJDH,VI,P,I,      ,2249,0074,0450,0020,H,02600,02600,     , ,   ,-300,   ,JDP,VI,D, , ,0,D,S;
APPCH:030,I,I05-Z, ,RW05,VI,P,G,G  M, ,   ,CF, ,IJDH,VI,P,I,      ,2248,0016,0450,0058, ,00757,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I05-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I05-Z, ,JDP,VI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I05-Z, ,JDP,VI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1970,T010,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,S05-Y,JDP1,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S05-Y,JDP1,JDP,VI,D, ,VY  , ,   ,FC, ,JDP,VI,D, ,      ,0000,0000,1920,0070,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S05-Y,JDP1,FS05Y,VI,P,C,EE  ,R,   ,CF,Y,JDP,VI,D, ,      ,2200,0063,0400,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S05-Y,JDP2,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S05-Y,JDP2,JDP,VI,D, ,VY  , ,   ,FC, ,JDP,VI,D, ,      ,0000,0000,2080,0070,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S05-Y,JDP2,FS05Y,VI,P,C,EE  ,R,   ,CF,Y,JDP,VI,D, ,      ,2200,0063,0400,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S05-Y, ,FS05Y,VI,P,C,E  F, ,   ,IF, ,JDP,VI,D, ,      ,2200,0063,    ,    ,+,02600,     ,     , ,   ,    ,   ,JDP,VI,D, , ,0, ,S;
APPCH:030,S,S05-Y, ,RW05,VI,P,G,G  M, ,   ,CF, ,JDP,VI,D, ,      ,2124,0005,0400,0058, ,00757,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S05-Y, ,JDP,VI,D, ,VYM , ,   ,CF, ,JDP,VI,D, ,      ,0000,0000,0400,0005, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S05-Y, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0400,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S05-Y, ,JDP,VI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S05-Y, ,JDP,VI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1920,T010,+,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW05 ,     ,      ,00707, ,IJDH,1,   ;N26143300,E073021800,0000;
RWY:RW23 ,     ,      ,00700, ,    , ,   ;N26153600,E073032800,0000;
