SID:020,2,GORIP3,RW35,GORIP,UN,E,A,EEC ,L,   ,CF,Y,KRS,UN,D, ,      ,3460,1145,1800,0280,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORON1,RW17, , , , ,    , ,   ,CD, ,ENS,UN,D, ,      ,    ,    ,1650,0022, ,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:030,2,KORON1,RW17,KORON,UN,E,A,EEC , ,   ,CF, ,KRS,UN,D, ,      ,0016,1394,0750,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORON3,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:020,2,KORON3,RW35,KORON,UN,E,A,EEC ,R,   ,CF, ,KRS,UN,D, ,      ,0016,1394,0930,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MOLUR1,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:030,2,MOLUR1,RW17,MOLUR,UN,E,A,EEC , ,   ,CF, ,KRS,UN,D, ,      ,3396,1322,2460,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MOLUR3,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:020,2,MOLUR3,RW35,MOLUR,UN,E,A,EEC ,L,   ,CF, ,KRS,UN,D, ,      ,3396,1322,2290,0260,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NERIM1,RW17, , , , ,    , ,   ,CD, ,ENS,UN,D, ,      ,    ,    ,1650,0022, ,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:020,2,NERIM1,RW17,NERIM,UN,E,A,EEC ,L,   ,CF,Y,KRS,UN,D, ,      ,3470,1649,3210,0300,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NERIM3,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:020,2,NERIM3,RW35,NERIM,UN,E,A,EEC , ,   ,CF, ,KRS,UN,D, ,      ,3470,1649,3250,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUPIT1,RW17, , , , ,    , ,   ,CD, ,ENS,UN,D, ,      ,    ,    ,1650,0022, ,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:020,2,SUPIT1,RW17,SUPIT,UN,E,A,EEC ,L,   ,CF, ,KRS,UN,D, ,      ,0004,1501,0500,0260,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUPIT3,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00910,     ,03210, ,   ,    ,   ,UNII,UN,P,A, , , , ;
SID:030,2,SUPIT3,RW35,SUPIT,UN,E,A,EEC , ,   ,CF, ,KRS,UN,D, ,      ,0004,1501,0670,0260,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAMEN2,ALL,BAMEN,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:040,2,BAMEN2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOBAL2,ALL,DOBAL,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:030,2,DOBAL2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKSEL2,ALL,EKSEL,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:025,2,EKSEL2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GORIP2,ALL,GORIP,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:030,2,GORIP2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KORON2,ALL,KORON,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:030,2,KORON2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOLUR2,ALL,MOLUR,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:030,2,MOLUR2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NERIM2,ALL,NERIM,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:030,2,NERIM2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SUPIT2,ALL,SUPIT,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,UNII,UN,P,A, , , , ;
STAR:025,2,SUPIT2,ALL,RD,UN,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:020,N,N17, ,FN17,UN,P,C,E  F, ,   ,IF, ,RD,UN,P,N,      ,    ,    ,    ,    , ,01570,     ,04000, ,   ,    ,   ,UNII,UN,P,A, ,0, ,S;
APPCH:030,N,N17, ,MN17,UN,P,C,E  M, ,   ,CF, ,RD,UN,P,N,      ,    ,    ,1650,0020, ,00855,     ,     , ,   ,-333,   , , , , , ,0, ,S;
APPCH:040,N,N17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00910,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N17, ,D255D,UN,P,C,E   ,L,   ,CF,Y,KRS,UN,D, ,      ,3523,1411,3450,0010, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N17, ,D017H,UN,P,C,EE  , ,   ,CF, ,KRS,UN,D, ,      ,3521,1461,3450,0050, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N35, ,FN35,UN,P,C,E  F, ,   ,IF, ,RD,UN,P,N,      ,    ,    ,    ,    , ,01570,     ,04000, ,   ,    ,   ,UNII,UN,P,A, ,0, ,S;
APPCH:030,N,N35, ,MN35,UN,P,C,E  M, ,   ,CF, ,RD,UN,P,N,      ,    ,    ,3450,0024, ,00911,     ,     , ,   ,-267,   , , , , , ,0, ,S;
APPCH:040,N,N35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00911,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N35, ,D013I,UN,P,C,EE  ,L,   ,CF,Y,KRS,UN,D, ,      ,3488,1323,1650,0070, ,01890,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW17 ,     ,      ,00253, ,    , ,   ;N58290377,E092063200,0000;
RWY:RW35 ,     ,      ,00249, ,    , ,   ;N58275404,E092065519,0000;
