SID:020,2,OBAB1C,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OBAB1C,RW23,OBABI,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,3306,0472,3310,0430,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OBAB1D,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2340,    ,+,00900,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,OBAB1D,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OBAB1D,RW23,OBABI,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,3306,0472,3310,0440,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBAB1E,RW23,WW025,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,2367,0046,2340,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,OBAB1E,RW23,OBABI,UR,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBAB1F,RW05,WW011,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,0536,0036,0540,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,OBAB1F,RW05,OBABI,UR,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RODU1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01100,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,RODU1A,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RODU1A,RW05,RODUN,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,0211,0619,0210,0580,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RODU1B,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01100,     ,03000, ,   ,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,RODU1B,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RODU1B,RW05,RODUN,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,0211,0619,0210,0580,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RODU1C,RW23,D234D,UR,P,C,EY  , ,   ,CF, ,WGD,UR,D, ,      ,2355,0037,2340,0037, ,     ,     ,03000,-,225,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,RODU1C,RW23,WG,UR,D,B,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,RODU1C,RW23, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RODU1C,RW23,RODUN,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,0211,0619,0210,0590,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RODU1D,RW23,D234D,UR,P,C,EY  , ,   ,CF, ,WGD,UR,D, ,      ,2355,0037,2340,0037, ,     ,     ,03000,-,225,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,RODU1D,RW23,WGD,UR,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,RODU1D,RW23, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RODU1D,RW23,RODUN,UR,E,A,EEC , ,   ,CF, ,WGD,UR,D, ,      ,0211,0619,0210,0580,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RODU1E,RW23,WW025,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,2367,0046,2340,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,RODU1E,RW23,RODUN,UR,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RODU1F,RW05,WW011,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,0536,0036,0540,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,RODU1F,RW05,RODUN,UR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SL2A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01800,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,SL2A,RW05,SL,UR,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SL2B,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01800,     ,03000, ,   ,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,SL2B,RW05,SL,UR,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SL2C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2340,    ,+,00900,     ,03000, ,   ,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,SL2C,RW23, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SL2C,RW23,SL,UR,D,B,EE  , ,   ,CF, ,WGD,UR,D, ,      ,1116,0442,1040,0420,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SL2D,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2340,    ,+,00900,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,SL2D,RW23, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SL2D,RW23,SL,UR,D,B,EE  , ,   ,CF, ,WGD,UR,D, ,      ,1116,0442,1040,0420,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SL2E,RW23,WW025,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,2367,0046,2340,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,SL2E,RW23,SL,UR,D,B,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SL2F,RW05,WW012,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,0548,0118,0540,0120, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,SL2F,RW05,SL,UR,D,B,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ST2A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01100,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,ST2A,RW05,ST,UR,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ST2B,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0540,    ,+,01100,     ,03000, ,   ,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,ST2B,RW05,ST,UR,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ST2C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2340,    ,+,00900,     ,03000, ,   ,    ,   ,WG,UR,D,B, , , , ;
SID:020,2,ST2C,RW23,ST,UR,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ST2D,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2340,    ,+,00900,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,ST2D,RW23,ST,UR,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ST2E,RW23,WW025,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,2367,0046,2340,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,ST2E,RW23,ST,UR,D,B,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ST2F,RW05,WW011,UR,P,C,EYC , ,   ,CF, ,WGD,UR,D, ,      ,0536,0036,0540,0040, ,     ,     ,03000, ,   ,    ,   ,URWW,UR,P,A, , , , ;
SID:020,5,ST2F,RW05,ST,UR,D,B,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TONG2A,RW05,D054D,UR,P,C,EY  , ,   ,CF, ,WGD,UR,D, ,      ,0517,0034,0540,0033, ,     ,     ,03000, ,   ,    ,   ,WGD,UR,D, , , , , ;
SID:020,2,TONG2A,RW05,WGD,UR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,TONG2A,RW05,TONGI,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
