STAR:050,2,AG6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BM5,RW04,BUMAS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,BM5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BM5,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BM5,RW04,D194I,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,1939,0091,2190,0130, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BM5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BM6,RW22,BUMAS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,BM6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,BM6,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BM6,RW22,D068J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0120, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BM6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DR5,RW04,DERID,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,DR5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DR5,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DR5,RW04,D194I,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,1939,0091,2190,0130, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DR5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DR6,RW22,DERID,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,DR6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,DR6,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DR6,RW22,D068J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0120, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DR6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IG5,RW04,IRGUS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,IG5,RW04,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IG5,RW04,D194I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IG5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IG6,RW22,IRGUS,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,IG6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IG6,RW22,D068J,UN,P,C,EY  ,L,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0050, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IG6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KD5,RW04,KUDIT,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,KD5,RW04,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KD5,RW04,D194I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KD5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KD6,RW22,KUDIT,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,KD6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KD6,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KD6,RW22,D068J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0120, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KD6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NN5,RW04,NANAD,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,NN5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,NN5,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
