SID:020,2,DITS5C,RW04,DITSO,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,1993,0434,1990,0390,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOPA2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:015,2,DOPA2A,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DOPA2A,RW04,DOPAR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0268,0430,0270,0390,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOPA2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,DOPA2B,RW22, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DOPA2B,RW22,DOPAR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0268,0430,0270,0390,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOPA4C,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,DOPA4C,RW04, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,0440,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DOPA4C,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,DOPA4C,RW04,DOPAR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0268,0430,0270,0360,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOPA4D,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,DOPA4D,RW22, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,2240,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DOPA4D,RW22, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DOPA4D,RW22,DOPAR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0268,0430,0270,0410,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,LEMD2A,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEMD2A,RW04,LEMDU,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,1749,0433,1720,0350,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,LEMD2B,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEMD2B,RW22,LEMDU,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,1749,0433,1720,0370,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD5C,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,LEMD5C,RW04, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,0440,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD5C,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEMD5C,RW04,LEMDU,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,1749,0433,1750,0370,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD5D,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,LEMD5D,RW22, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,2240,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD5D,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEMD5D,RW22,LEMDU,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,1749,0433,1750,0310,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REMT2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,REMT2A,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REMT2A,RW04,REMTI,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,2076,0434,2060,0370,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REMT2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,REMT2B,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REMT2B,RW22,REMTI,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,2076,0434,2060,0370,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REMT3C,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,REMT3C,RW04, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,0440,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,REMT3C,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REMT3C,RW04,REMTI,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,2076,0434,2070,0400,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REMT4D,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,REMT4D,RW22, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,2240,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,REMT4D,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REMT4D,RW22,REMTI,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,2076,0434,2070,0320,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RINU2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,RINU2A,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RINU2A,RW04,RINUR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0148,0431,0160,0380,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RINU2B,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,ZN,UA,P,N, , , , ;
SID:020,2,RINU2B,RW22, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RINU2B,RW22,RINUR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0148,0431,0160,0390,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RINU3D,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,RINU3D,RW22, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,2240,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RINU3D,RW22, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RINU3D,RW22,RINUR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0148,0431,0150,0390,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RINU4C,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02000,     ,10000, ,   ,    ,   ,DZG,UA,D, , , , , ;
SID:015,2,RINU4C,RW04, , , , ,    , ,   ,CD, ,DZG,UA,D, ,      ,    ,    ,0440,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RINU4C,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RINU4C,RW04,RINUR,UA,E,A,EE  , ,   ,CF, ,DZG,UA,D, ,      ,0148,0431,0150,0360,B,FL150,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABUR2G,RW04,ABURA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ABUR2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABUR2H,RW22,ABURA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ABUR2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABUR3E,RW04,ABURA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ABUR3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABUR3F,RW22,ABURA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ABUR3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADOK2G,RW04,ADOKA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ADOK2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADOK2H,RW22,ADOKA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ADOK2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADOK3E,RW04,ADOKA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ADOK3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADOK3F,RW22,ADOKA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ADOK3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRI2G,RW04,ADRIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ADRI2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRI2H,RW22,ADRIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ADRI2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRI3E,RW04,ADRIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ADRI3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADRI3F,RW22,ADRIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ADRI3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAS2G,RW04,AMASO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,AMAS2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAS2H,RW22,AMASO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,AMAS2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAS3E,RW04,AMASO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,AMAS3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAS3F,RW22,AMASO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,AMAS3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARMI2G,RW04,ARMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ARMI2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARMI2H,RW22,ARMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ARMI2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARMI4E,RW04,ARMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ARMI4E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARMI4F,RW22,ARMIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ARMI4F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASLI2G,RW04,ASLIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ASLI2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASLI2H,RW22,ASLIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,ASLI2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASLI3E,RW04,ASLIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ASLI3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASLI3F,RW22,ASLIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,ASLI3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEDO2G,RW04,BEDOR,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BEDO2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEDO2H,RW22,BEDOR,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BEDO2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEDO3E,RW04,BEDOR,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BEDO3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEDO3F,RW22,BEDOR,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BEDO3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BETI2G,RW04,BETIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BETI2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BETI2H,RW22,BETIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BETI2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BETI3E,RW04,BETIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BETI3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BETI3F,RW22,BETIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BETI3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BURI2G,RW04,BURIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BURI2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BURI2H,RW22,BURIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,BURI2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BURI3E,RW04,BURIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BURI3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BURI3F,RW22,BURIK,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,BURI3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DINB2G,RW04,DINBO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,DINB2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DINB2H,RW22,DINBO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,DINB2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DINB3E,RW04,DINBO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,DINB3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DINB3F,RW22,DINBO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,DINB3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITS2G,RW04,DITSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,DITS2G,RW04,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITS2H,RW22,DITSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
STAR:020,2,DITS2H,RW22,ZN,UA,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITS3E,RW04,DITSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,DITS3E,RW04,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITS3F,RW22,DITSO,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,DZG,UA,D, , , , , ;
STAR:020,2,DITS3F,RW22,DZG,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOPA2G,RW04,DOPAR,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL120,     , ,   ,    ,   ,ZN,UA,P,N, , , , ;
