APPCH:020,N,N23, ,FN23,DA,P,C,E  F, ,   ,IF, ,ZAR,DA,D,B,      ,    ,    ,    ,    ,+,03190,     ,     , ,   ,    ,   ,ZAR,DA,D,B, ,0, ,S;
APPCH:030,N,N23, ,RW23,DA,P,G,G  M, ,   ,CF, ,ZAR,DA,D,B,      ,    ,    ,2370,0041, ,01891,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N23, ,ZAR,DA,D,B,EYM , ,   ,CF, ,IMN,DA,D, ,      ,2368,0019,2370,0016, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N23, ,ZAR,DA,D,B,E   , ,   ,FA, ,IMN,DA,D, ,      ,2368,0019,2370,    ,+,03840,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N23, ,ZAR,DA,D,B,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04830,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S23,IMN1,IMN,DA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04830,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S23,IMN1,IMN,DA,D, ,VY  , ,   ,FC, ,IMN,DA,D, ,      ,0000,0000,0670,0070,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S23,IMN1,FS23,DA,P,C,EE  ,L,   ,CF,Y,IMN,DA,D, ,      ,0440,0050,2240,0020,+,03580,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,S23,IMN2,IMN,DA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04830,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S23,IMN2,IMN,DA,D, ,VY  , ,   ,FC, ,IMN,DA,D, ,      ,0000,0000,0580,0058,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S23,IMN2,FS23,DA,P,C,EE  ,L,   ,CF,Y,IMN,DA,D, ,      ,0440,0050,2240,0010,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S23, ,FS23,DA,P,C,E  F, ,   ,IF, ,IMN,DA,D, ,      ,0440,0050,    ,    ,+,03580,     ,     , ,   ,    ,   ,IMN,DA,D, , ,0, ,S;
APPCH:030,S,S23, ,IMN,DA,D, ,V  M, ,   ,CF, ,IMN,DA,D, ,      ,0000,0000,2240,0050, ,01976,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S23, ,IMN,DA,D, ,V M , ,   ,FA, ,IMN,DA,D, ,      ,0000,0000,2240,    ,+,03820,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S23, ,IMN,DA,D, ,VE  ,R,   ,CF,Y,IMN,DA,D, ,      ,0000,0000,0670,0040, ,04930,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW05 ,     ,      ,01837, ,    , ,   ;N28024192,E009380600,0000;
RWY:RW14 ,     ,      ,01841, ,    , ,   ;N28040819,E009374475,0000;
RWY:RW23 ,     ,      ,01841, ,    , ,   ;N28034853,E009392623,0000;
RWY:RW32 ,     ,      ,01844, ,    , ,   ;N28030953,E009383077,0000;
