SID:030,2,COST4B, ,COSTI,GC,E,A,EE  , ,   ,CF, ,GDV,GC,D, ,      ,1186,1015,1190,0530,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIE3B,RW21L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIE3B,RW21L,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIE3B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIE3B,RW21R,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HIE3B, ,LPC,GC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HIE3B, ,D206H,GC,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,HIE3B, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HIE3B, ,HIE,GC,D,B,EE  , ,   ,CF, ,LPC,GC,D, ,      ,2743,1306,2790,1220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIE5A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIE5A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIE5A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIE5A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HIE5A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HIE5A, ,D119W,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HIE5A, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HIE5A, ,DRANO,GC,E,A,E   ,R,   ,AF, ,GDV,GC,D, ,      ,1933,0256,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,HIE5A, ,HIE,GC,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KONB3B,RW21L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KONB3B,RW21L,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KONB3B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KONB3B,RW21R,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KONB3B, ,LPC,GC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:012,5,KONB3B, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:013,5,KONB3B, ,COLON,GC,E,A,EY  ,L,   ,AF, ,GDV,GC,D, ,      ,0373,0180,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KONB3B, ,THAIS,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KONB3B, ,NERVO,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KONB3B, ,KASAS,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KONB3B, ,KONBA,GC,E,A,EBC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KONB6A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KONB6A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KONB6A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,KONB6A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,KONB6A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:007,5,KONB6A, ,ISLET,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KONB6A, ,COLON,GC,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KONB6A, ,THAIS,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KONB6A, ,NERVO,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,KONB6A, ,KASAS,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KONB6A, ,KONBA,GC,E,A,EBC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KOPU1A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KOPU1A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KOPU1A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KOPU1A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOPU1A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:015,2,KOPU1A, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOPU1A, ,D090Q,GC,P,C,E   , ,   ,CF, ,GDV,GC,D, ,      ,0894,0170,0900,0110,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KOPU1A, ,KOPUD,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KOPU1B,RW21L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KOPU1B,RW21L,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KOPU1B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KOPU1B,RW21R,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOPU1B, ,LPC,GC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:040,2,KOPU1B, ,TUPIK,GC,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KOPU1B, ,KOPUD,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KORA7B,RW21L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KORA7B,RW21L,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KORA7B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KORA7B,RW21R,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORA7B, ,LPC,GC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA7B, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KORA7B, ,D061R,GC,P,C,E   ,L,   ,AF, ,GDV,GC,D, ,      ,0608,0180,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,KORA7B, ,LZR,GC,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORA7B, ,KORAL,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KORA9A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KORA9A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KORA9A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KORA9A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORA9A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KORA9A, ,ISLET,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KORA9A, ,LZR,GC,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL310,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORA9A, ,KORAL,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LOMA1A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LOMA1A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LOMA1A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LOMA1A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOMA1A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LOMA1A, ,D119W,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOMA1A, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOMA1A, ,DRANO,GC,E,A,E   ,R,   ,AF, ,GDV,GC,D, ,      ,1933,0256,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LOMA1A, ,LOMAS,GC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LOMA1B,RW21L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LOMA1B,RW21L,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LOMA1B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LOMA1B,RW21R,LPC,GC,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOMA1B, ,LPC,GC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LOMA1B, ,D206H,GC,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LOMA1B, ,LOMAS,GC,E,A,EE  , ,   ,CF, ,TFS,GC,D, ,      ,1124,0556,2920,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MOVA1A,RW03L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MOVA1A,RW03L,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MOVA1A,RW03R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0260,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MOVA1A,RW03R,ECKOS,GC,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MOVA1A, ,ECKOS,GC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01100,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,MOVA1A, ,D119W,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MOVA1A, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MOVA1A, ,DRANO,GC,E,A,EY  ,R,   ,AF, ,GDV,GC,D, ,      ,1933,0256,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MOVA1A, ,SARWO,GC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MOVA1A, ,MOVAS,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MOVA1B,RW21R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2060,    ,+,00480,     ,06000, ,   ,    ,   , , , , , , , , ;
