SID:040,5,ELSO2C,RW05,ELSOB,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELSO2D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,ELSO2D,RW15,DH202,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ELSO2D,RW15,DH216,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ELSO2D,RW15,DH217,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELSO2D,RW15,ELSOB,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELSO2G,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,ELSO2G,RW33,DH254,ED,P,C,E   , ,   ,CF, ,HAM,ED,D, ,      ,2785,0104,3300,0050, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:025,5,ELSO2G,RW33,DH260,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELSO2G,RW33,ELSOB,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HAM1B,RW23, , , , ,    , ,   ,CD, ,ALF,ED,D, ,      ,    ,    ,2280,0113, ,     ,     ,05000, ,   ,    ,   ,HAM,ED,D, , , , , ;
SID:020,2,HAM1B,RW23,HAM,ED,D, ,VE  ,L,   ,CF,Y,HAM,ED,D, ,      ,0000,0000,0380,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HAM1C,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0480,    , ,     ,     ,05000, ,   ,    ,   ,HAM,ED,D, , , , , ;
SID:020,2,HAM1C,RW05,D012J,ED,P,C,EY  , ,   ,CF, ,HAM,ED,D, ,      ,0110,0096,0120,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HAM1C,RW05,HAM,ED,D, ,VE  ,R,   ,CF,Y,HAM,ED,D, ,      ,0000,0000,2190,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HAM1D,RW15, , , , ,    , ,   ,CD, ,ALF,ED,D, ,      ,    ,    ,1500,0104, ,     ,     ,05000, ,   ,    ,   ,HAM,ED,D, , , , , ;
SID:020,2,HAM1D,RW15,HAM,ED,D, ,VE  ,L,   ,CF,Y,HAM,ED,D, ,      ,0000,0000,3450,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HAM1G,RW33, , , , ,    , ,   ,CD, ,ALF,ED,D, ,      ,    ,    ,3300,0113, ,     ,     ,05000, ,   ,    ,   ,HAM,ED,D, , , , , ;
SID:030,2,HAM1G,RW33,HAM,ED,D, ,VE  ,R,   ,CF,Y,HAM,ED,D, ,      ,0000,0000,1390,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEK6G,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,00500,     ,05000,-,210,    ,   ,HAM,ED,D, , , , , ;
SID:020,5,IDEK6G,RW33,DH254,ED,P,C,E   , ,   ,CF, ,HAM,ED,D, ,      ,2785,0104,3300,0050, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:025,5,IDEK6G,RW33,DH260,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDEK6G,RW33,ELSOB,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,IDEK6G,RW33,DH163,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDEK6G,RW33,IDEKO,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEK7B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,IDEK7B,RW23,DH100,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,IDEK7B,RW23,DH116,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDEK7B,RW23,DH163,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDEK7B,RW23,IDEKO,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEK7C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,IDEK7C,RW05,DH150,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
