SID:030,1,OKTE9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OKTE9K,RW04,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OKTE9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,OKTE9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OKTE9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OKTE9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OKTE9K,RW17,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OKTE9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,OKTE9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OKTE9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OKTE9K,RW22,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OKTE9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,OKTE9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OKTE9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OKTE9K,RW35,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OKTE9K, ,AMIRO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,OKTE9K, ,OKTET,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,OKTE9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,OKTE9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OKTE9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OKTE9N,RW17,AMIRO,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OKTE9N,RW17,OKTET,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PERU9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0430,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,PERU9K,RW04,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PERU9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,PERU9K,RW04,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PERU9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,PERU9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,PERU9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PERU9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,PERU9K,RW17,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PERU9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,PERU9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PERU9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,PERU9K,RW22,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PERU9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,PERU9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PERU9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,PERU9K,RW35,AMIRO,LF,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PERU9K, ,AMIRO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,PERU9K, ,PERUS,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,PERU9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,PERU9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PERU9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PERU9N,RW17,AMIRO,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PERU9N,RW17,PERUS,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RUBI9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0430,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,RUBI9K,RW04,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,RUBI9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,RUBI9K,RW04,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RUBI9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,RUBI9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,RUBI9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,RUBI9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,RUBI9K,RW17,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RUBI9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,RUBI9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,RUBI9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,RUBI9K,RW22,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,RUBI9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,RUBI9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,RUBI9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,RUBI9K,RW35,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RUBI9K, ,STP,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,RUBI9K, ,RUBIT,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,RUBI9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,RUBI9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RUBI9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RUBI9N,RW17,STP,LF,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RUBI9N,RW17,RUBIT,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SODR9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0430,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,SODR9K,RW04,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SODR9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SODR9K,RW04,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SODR9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,SODR9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,SODR9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SODR9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SODR9K,RW17,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SODR9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,SODR9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SODR9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SODR9K,RW22,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SODR9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,SODR9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SODR9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SODR9K,RW35,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SODR9K, ,OMARD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,SODR9K, ,MERLU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SODR9K, ,SODRI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,SODR9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,SODR9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SODR9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SODR9N,RW17,OMARD,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SODR9N,RW17,MERLU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SODR9N,RW17,SODRI,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TURI9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0430,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,TURI9K,RW04,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,TURI9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TURI9K,RW04,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TURI9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,TURI9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,TURI9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,TURI9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TURI9K,RW17,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TURI9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,TURI9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,TURI9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TURI9K,RW22,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TURI9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,TURI9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,TURI9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TURI9K,RW35,STP,LF,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TURI9K, ,STP,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,TURI9K, ,TURIL,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,TURI9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,TURI9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TURI9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TURI9N,RW17,STP,LF,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TURI9N,RW17,RUBIT,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TURI9N,RW17,TURIL,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VARE9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0430,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,VARE9K,RW04,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,VARE9K,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,VARE9K,RW04,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VARE9K,RW17,DER17,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:015,1,VARE9K,RW17,ROLUP,LF,E,A,EY  , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,VARE9K,RW17,DIMAD,LF,P,C,E   , ,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0174, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,VARE9K,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,VARE9K,RW17,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VARE9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2230,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,VARE9K,RW22,DIMAD,LF,P,C,E   ,L,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,VARE9K,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,VARE9K,RW22,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VARE9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3500,    ,+,00420,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:020,1,VARE9K,RW35,DIMAD,LF,P,C,E   ,R,   ,CF, ,AZR,LF,D, ,      ,1718,0216,1290,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,VARE9K,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,VARE9K,RW35,OMARD,LF,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VARE9K, ,OMARD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,AZR,LF,D, , , , , ;
SID:040,2,VARE9K, ,VAREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,VARE9N,RW17,ROLUP,LF,E,A,E   , ,   ,CF, ,AZR,LF,D, ,      ,2251,0147,1550,0030, ,     ,     ,05000, ,   ,    ,   ,LFMD,LF,P,A, , , , ;
SID:020,5,VARE9N,RW17,DIMAD,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VARE9N,RW17,DIMAD,LF,P,C,E   , ,   ,FM, ,AZR,LF,D, ,      ,1718,0216,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VARE9N,RW17,OMARD,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VARE9N,RW17,VAREK,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ABDI2A,ALL,ABDIL,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ABDI2A,ALL,TUPOX,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ABDI2A,ALL,RUBEB,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ABDI2A,ALL,AMFOU,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ABDI2A,ALL,GILON,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
