APPCH:040,A,L14L,IBUGA, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14L,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L14L,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,3380,0116,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L14L,SAU,D338M,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,3380,0130,3380,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L14L,SAU,D323M,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,3230,0130,3380,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L14L,SAU, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L14L, ,CF14L,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3161,0130,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L14L, ,FF14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3161,0078,1360,0052,+,02300,     ,     , ,   ,    ,   ,SAU,EY,D, , ,0,D,S;
APPCH:025,L,L14L, ,30LOC,EY,P,C,E S , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0051,1360,0027,+,01440,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L14L, ,ML14L,EY,P,C,E  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0028,1360,0023, ,00725,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L14L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L14L, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14LY,IBUGA,IBUGA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L14LY,IBUGA,D349L,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L14LY,IBUGA,D323L,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,3230,0120,3490,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L14LY,IBUGA, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14LY,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L14LY,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,3400,0106,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L14LY,SQQ,D340L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,3400,0120,3400,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L14LY,SQQ,D323L,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,3230,0120,3400,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L14LY,SQQ, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L14LY, ,CF1LY,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3161,0128,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L14LY, ,FF14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3161,0078,1360,0050,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
APPCH:025,L,L14LY, ,30LOC,EY,P,C,E S , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0051,1360,0027,+,01440,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L14LY, ,ML14L,EY,P,C,E  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0028,1360,0023, ,00725,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L14LY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L14LY, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14LZ,IBUGA,IBUGA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L14LZ,IBUGA,D347M,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L14LZ,IBUGA,D323M,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,3230,0130,3470,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L14LZ,IBUGA, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14LZ,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L14LZ,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,3380,0116,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L14LZ,SAU,D338M,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,3380,0130,3380,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L14LZ,SAU,D323M,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,3230,0130,3380,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L14LZ,SAU, , , , , E  , ,   ,VI, ,ISZ,EY,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L14LZ, ,CF14L,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3161,0130,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L14LZ, ,FF14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3161,0078,1360,0052,+,02300,     ,     , ,   ,    ,   ,SAU,EY,D, , ,0,D,S;
APPCH:025,L,L14LZ, ,30LOC,EY,P,C,E S , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0051,1360,0027,+,01440,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L14LZ, ,ML14L,EY,P,C,E  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0028,1360,0023, ,00725,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L14LZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L14LZ, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32R,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32R,ODASA, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32R,ODASA,D145K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1450,0110,1720,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32R,ODASA, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32R,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32R,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,1650,0096,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32R,SAU,D165K,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,1650,0110,1650,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32R,SAU,D145K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1450,0110,1650,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L32R,SAU, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L32R, ,CF32R,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0133,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L32R, ,FF32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0078,3160,0055,+,02300,     ,     , ,   ,    ,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,L,L32R, ,ML32R,EY,P,C,E  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0028,3160,0050, ,00716,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L32R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L32R, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32RY,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32RY,ODASA, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32RY,ODASA,D144L,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,1440,0115,1700,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32RY,ODASA, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32RY,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32RY,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,1620,0101,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32RY,SQQ,D162L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,1620,0115,1620,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32RY,SQQ,D144L,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,1440,0115,1620,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L32RY,SQQ, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L32RY, ,CF3RY,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0130,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L32RY, ,FF32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0078,3160,0051,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
APPCH:030,L,L32RY, ,ML32R,EY,P,C,E  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0028,3160,0050, ,00716,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L32RY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L32RY, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32RZ,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32RZ,ODASA, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32RZ,ODASA,D145K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1450,0110,1720,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32RZ,ODASA, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L32RZ,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32RZ,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,1650,0096,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32RZ,SAU,D165K,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,1650,0110,1650,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L32RZ,SAU,D145K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1450,0110,1650,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L32RZ,SAU, , , , , E  , ,   ,VI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L32RZ, ,CF32R,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0133,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L32RZ, ,FF32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0078,3160,0055,+,02300,     ,     , ,   ,    ,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,L,L32RZ, ,ML32R,EY,P,C,E  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0028,3160,0050, ,00716,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L32RZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L32RZ, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,R14L,IBUGA,IBUGA,EY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14L,IBUGA,SA352,EY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14L,VAPRE,VAPRE,EY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14L,VAPRE,SA352,EY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14L, ,SA352,EY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14L, ,SA351,EY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1360,0046,+,02300,     ,     , ,   ,    ,   ,EYSA,EY,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14L, ,RW14L,EY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1360,0057, ,00497,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14L, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1360,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14L, ,EVEGA,EY,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14L, ,EVEGA,EY,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0810,T010,+,05000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R32R,JOLCA,JOLCA,EY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,A,R32R,JOLCA,SA452,EY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R32R,ODASA,ODASA,EY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,A,R32R,ODASA,SA452,EY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R32R, ,SA452,EY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R32R, ,SA451,EY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3160,0050,+,02300,     ,     , ,   ,    ,   ,EYSA,EY,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32R, ,RW32R,EY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3160,0057, ,00491,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R32R, ,SA453,EY,P,C,EYM , ,010,CF, ,SAU,EY,D, ,      ,3154,0085,3160,0083,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R32R, ,EVEGA,EY,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:060,R,R32R, ,EVEGA,EY,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0810,T010,+,05000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,T14L,IBUGA,IBUGA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14L,IBUGA,D349L,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14L,IBUGA,CT14L,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,3135,0120,3490,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14L,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14L,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,3400,0106,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14L,SQQ,D340L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,3400,0120,3400,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14L,SQQ,CT14L,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,3135,0120,3400,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14L, ,CT14L,EY,P,C,E  I, ,   ,IF, ,SQQ,EY,D, ,      ,3135,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14L, ,FT14L,EY,P,C,E  F, ,   ,CF, ,SQQ,EY,D, ,      ,3135,0070,1340,0050,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
APPCH:025,T,T14L, ,33TA2,EY,P,C,E S , ,   ,CF, ,SQQ,EY,D, ,      ,3135,0033,1340,0037,+,01140,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T14L, ,MT14L,EY,P,C,E  M, ,   ,CF, ,SQQ,EY,D, ,      ,3136,0016,1340,0017, ,00623,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T14L, ,SQQ,EY,D, ,V M , ,   ,CF, ,SQQ,EY,D, ,      ,0000,0000,1340,0016, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:045,T,T14L, ,SQQ,EY,D, ,V   , ,   ,FA, ,SQQ,EY,D, ,      ,0000,0000,1340,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14L, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14R,IBUGA,IBUGA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14R,IBUGA,D349L,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14R,IBUGA,CT14R,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,3093,0120,3490,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14R,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14R,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,3400,0106,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14R,SQQ,D340L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,3400,0120,3400,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14R,SQQ,CT14R,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,3093,0120,3400,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14R, ,CT14R,EY,P,C,E  I, ,   ,IF, ,SQQ,EY,D, ,      ,3093,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14R, ,FT14R,EY,P,C,E  F, ,   ,CF, ,SQQ,EY,D, ,      ,3094,0069,1300,0051,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
APPCH:025,T,T14R, ,33TAC,EY,P,C,E S , ,   ,CF, ,SQQ,EY,D, ,      ,3093,0032,1300,0037,+,01140,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T14R, ,MT14R,EY,P,C,E  M, ,   ,CF, ,SQQ,EY,D, ,      ,3094,0019,1300,0013, ,00732,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T14R, ,SQQ,EY,D, ,V M , ,   ,CF, ,SQQ,EY,D, ,      ,0000,0000,1300,0019, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14R, ,SQQ,EY,D, ,V   , ,   ,FA, ,SQQ,EY,D, ,      ,0000,0000,1300,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14R, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32L,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T32L,ODASA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32L,ODASA,CT32L,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,1455,0115,1700,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32L,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T32L,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,1700,0101,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32L,SQQ,D170L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,1700,0115,1700,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T32L,SQQ,CT32L,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,1455,0115,1700,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T32L, ,CT32L,EY,P,C,E  I, ,   ,IF, ,SQQ,EY,D, ,      ,1455,0115,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T32L, ,FT32L,EY,P,C,E  F, ,   ,CF, ,SQQ,EY,D, ,      ,1455,0064,3260,0051,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
