SID:010,5,KIGO3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,KIGO3H,RW01L,BS101,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIGO3H,RW01L,BS102,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIGO3H,RW01L,BS103,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIGO3H,RW01L,KIGOB,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIGO3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,KIGO3J,RW19L,BS903,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIGO3J,RW19L,SAMBA,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIGO3J,RW19L,BS904,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIGO3J,RW19L,KIGOB,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIGO3K,RW01R,EXSON,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1305,0136,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,KIGO3K,RW01R,BS101,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIGO3K,RW01R,BS102,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIGO3K,RW01R,BS103,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIGO3K,RW01R,KIGOB,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBE3G,RW19R,ROVEN,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1576,0182,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NOBE3G,RW19R,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOBE3G,RW19R,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NOBE3G,RW19R,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOBE3G,RW19R,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOBE3G,RW19R,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOBE3G,RW19R,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NOBE3G,RW19R,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,NOBE3G,RW19R,TANGO,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,NOBE3G,RW19R,NOBER,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBE3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NOBE3H,RW01L,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOBE3H,RW01L,BS105,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOBE3H,RW01L,BS107,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOBE3H,RW01L,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOBE3H,RW01L,TANGO,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOBE3H,RW01L,NOBER,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBE3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NOBE3J,RW19L,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOBE3J,RW19L,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NOBE3J,RW19L,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOBE3J,RW19L,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOBE3J,RW19L,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOBE3J,RW19L,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NOBE3J,RW19L,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,NOBE3J,RW19L,TANGO,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,NOBE3J,RW19L,NOBER,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBE3K,RW01R,EXSON,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1305,0136,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NOBE3K,RW01R,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOBE3K,RW01R,BS105,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOBE3K,RW01R,BS107,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOBE3K,RW01R,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOBE3K,RW01R,TANGO,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOBE3K,RW01R,NOBER,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUNL3G,RW19R,ROVEN,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1576,0182,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NUNL3G,RW19R,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUNL3G,RW19R,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NUNL3G,RW19R,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NUNL3G,RW19R,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NUNL3G,RW19R,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NUNL3G,RW19R,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NUNL3G,RW19R,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,NUNL3G,RW19R,NUNLI,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUNL3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NUNL3H,RW01L,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUNL3H,RW01L,BS105,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NUNL3H,RW01L,BS107,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NUNL3H,RW01L,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NUNL3H,RW01L,NUNLI,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUNL3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NUNL3J,RW19L,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUNL3J,RW19L,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NUNL3J,RW19L,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NUNL3J,RW19L,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NUNL3J,RW19L,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NUNL3J,RW19L,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NUNL3J,RW19L,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,NUNL3J,RW19L,NUNLI,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUNL3K,RW01R,EXSON,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1305,0136,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,NUNL3K,RW01R,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUNL3K,RW01R,BS105,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NUNL3K,RW01R,BS107,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NUNL3K,RW01R,DISCO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NUNL3K,RW01R,NUNLI,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PAST3G,RW19R,ROVEN,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1576,0182,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,PAST3G,RW19R,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PAST3G,RW19R,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,PAST3G,RW19R,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PAST3G,RW19R,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PAST3G,RW19R,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PAST3G,RW19R,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,PAST3G,RW19R,OBMAR,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,PAST3G,RW19R,PASTO,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PAST3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,PAST3H,RW01L,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PAST3H,RW01L,BS108,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PAST3H,RW01L,BS117,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PAST3H,RW01L,BS118,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PAST3H,RW01L,OBMAR,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PAST3H,RW01L,PASTO,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PAST3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,PAST3J,RW19L,BS907,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PAST3J,RW19L,BS909,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,PAST3J,RW19L,BS910,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PAST3J,RW19L,BS911,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PAST3J,RW19L,MEKET,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PAST3J,RW19L,INTOS,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,PAST3J,RW19L,OBMAR,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,PAST3J,RW19L,PASTO,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PAST3K,RW01R,EXSON,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1305,0136,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,PAST3K,RW01R,BS104,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PAST3K,RW01R,BS108,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,08000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PAST3K,RW01R,BS117,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PAST3K,RW01R,BS118,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PAST3K,RW01R,OBMAR,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PAST3K,RW01R,PASTO,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REGO3G,RW19R,ROVEN,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1576,0182,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,REGO3G,RW19R,BS903,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REGO3G,RW19R,SAMBA,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,REGO3G,RW19R,BS905,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REGO3G,RW19R,KASNI,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,REGO3G,RW19R,REGOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REGO3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,REGO3H,RW01L,BS101,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REGO3H,RW01L,BS102,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REGO3H,RW01L,BS103,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,REGO3H,RW01L,KASNI,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,REGO3H,RW01L,REGOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REGO3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,REGO3J,RW19L,BS903,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REGO3J,RW19L,SAMBA,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,REGO3J,RW19L,BS905,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REGO3J,RW19L,KASNI,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,REGO3J,RW19L,REGOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REGO3K,RW01R,EXSON,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1305,0136,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,REGO3K,RW01R,BS101,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REGO3K,RW01R,BS102,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REGO3K,RW01R,BS103,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,REGO3K,RW01R,KASNI,VT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,REGO3K,RW01R,REGOS,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROBK3G,RW19R,ROVEN,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1576,0182,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ROBK3G,RW19R,BS901,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROBK3G,RW19R,BS902,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROBK3G,RW19R,MEZZO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ROBK3G,RW19R,ROBKA,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROBK3H,RW01L,VARIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1311,0124,0150,0035, ,     ,     ,11000,-,230,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ROBK3H,RW01L,BS101,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROBK3H,RW01L,ROBKA,VT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROBK3J,RW19L,LOUIS,VT,P,C,EY  , ,   ,CF, ,BKK,VT,D, ,      ,1559,0194,1950,0035, ,     ,     ,11000,-,220,    ,   ,VTBS,VT,P,A, , , , ;
SID:020,5,ROBK3J,RW19L,BS901,VT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROBK3J,RW19L,BS902,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROBK3J,RW19L,MEZZO,VT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
