SID:020,5,DIGE1G,RW29,SRA,SA,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIGE1G,RW29,DIGER,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISEG1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05000,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,ISEG1A,RW11, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISEG1A,RW11,ISEGA,SA,E,A,EE  , ,   ,CF, ,SRA,SA,D, ,      ,1765,0299,1760,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISEG1C,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1080,    ,+,05000,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,ISEG1C,RW11,ISEGA,SA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISEG1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,ISEG1E,RW29,SRA,SA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISEG1E,RW29,ISEGA,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISEG1G,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,ISEG1G,RW29,SRA,SA,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ISEG1G,RW29,ISEGA,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPRI1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,03500,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,OPRI1A,RW11, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPRI1A,RW11,OPRIL,SA,E,A,EE  , ,   ,CF, ,SRA,SA,D, ,      ,0516,0301,0540,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,OPRI1C,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1080,    ,+,03500,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:030,5,OPRI1C,RW11,OPRIL,SA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPRI1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,OPRI1E,RW29,SRA,SA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPRI1E,RW29,OPRIL,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPRI1G,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,OPRI1G,RW29,OPRIL,SA,E,A,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPTU1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05000,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,OPTU1A,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPTU1A,RW11,OPTUL,SA,E,A,EE  , ,   ,CF, ,SRA,SA,D, ,      ,3295,0299,3300,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPTU1C,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1080,    ,+,05000,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,OPTU1C,RW11,OPTUL,SA,E,A,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPTU1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,OPTU1E,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPTU1E,RW29,OPTUL,SA,E,A,EE  , ,   ,CF, ,SRA,SA,D, ,      ,3295,0299,3300,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPTU1G,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,OPTU1G,RW29,OPTUL,SA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SATR1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,03500,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:030,2,SATR1A,RW11,SATRA,SA,E,A,EE  , ,   ,CF, ,SRA,SA,D, ,      ,1064,0301,1060,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SATR1C,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1080,    ,+,03500,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:030,5,SATR1C,RW11,SATRA,SA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SATR1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SRA,SA,D, , , , , ;
SID:020,2,SATR1E,RW29,SRA,SA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SATR1E,RW29,SATRA,SA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SATR1G,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2880,    ,+,04700,     ,05000, ,   ,    ,   ,SAMR,SA,P,A, , , , ;
SID:020,5,SATR1G,RW29,SATRA,SA,E,A,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D11,SRA,SRA,SA,D, ,V CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,SRA,SRA,SA,D, ,V   , ,   ,FD, ,SRA,SA,D, ,      ,0000,0000,3050,0085,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D11,SRA,CF11,SA,P,C,EE B,L,   ,CF,Y,SRA,SA,D, ,      ,2910,0085,1110,0010,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D11, ,CF11,SA,P,C,E  I, ,   ,IF, ,SRA,SA,D, ,      ,2910,0085,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D11, ,FF11,SA,P,C,E  F, ,   ,CF, ,SRA,SA,D, ,      ,2910,0066,1110,0019,+,04600,     ,     , ,   ,    ,   ,SRA,SA,D, , ,0, ,S;
APPCH:030,D,D11, ,MA11,SA,P,C,E  M, ,   ,CF, ,SRA,SA,D, ,      ,2910,0018,1110,0048, ,02820,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D11, ,SRA,SA,D, ,V M , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D11, ,VULDA,SA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D11, ,VULDA,SA,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2760,T010, ,     ,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,D29-Z,BOBAP,BOBAP,SA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29-Z,BOBAP,D074M,SA,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29-Z,BOBAP,D114M,SA,P,C,E   ,R,   ,AF, ,SRA,SA,D, ,      ,1140,0130,0740,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D29-Z,BOBAP,CF29,SA,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D29-Z,OPRIL,OPRIL,SA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29-Z,OPRIL,D052M,SA,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29-Z,OPRIL,D114M,SA,P,C,E   ,R,   ,AF, ,SRA,SA,D, ,      ,1140,0130,0520,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D29-Z,OPRIL,CF29,SA,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D29-Z,SATRA,SATRA,SA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29-Z,SATRA,D106M,SA,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29-Z,SATRA,D114M,SA,P,C,E   ,R,   ,AF, ,SRA,SA,D, ,      ,1140,0130,1060,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D29-Z,SATRA,CF29,SA,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D29-Z,SRA,SRA,SA,D, ,V CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29-Z,SRA,SRA,SA,D, ,V   , ,   ,FD, ,SRA,SA,D, ,      ,0000,0000,0970,0085,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29-Z,SRA,CF29,SA,P,C,EE B,R,   ,CF,Y,SRA,SA,D, ,      ,1140,0085,2940,0010,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D29-Z, ,CF29,SA,P,C,E  I, ,   ,IF, ,SRA,SA,D, ,      ,1140,0085,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D29-Z, ,FF29,SA,P,C,E  F, ,   ,CF, ,SRA,SA,D, ,      ,1140,0065,2940,0020,+,04500,     ,     , ,   ,    ,   ,SRA,SA,D, , ,0, ,S;
APPCH:030,D,D29-Z, ,MA29,SA,P,C,E  M, ,   ,CF, ,SRA,SA,D, ,      ,1140,0012,2940,0053, ,02819,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D29-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2940,    ,+,02880,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D29-Z, ,IVREG,SA,P,C,E C , ,   ,CF, ,SRA,SA,D, ,      ,3434,0099,3430,0100,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D29-Z, ,IVREG,SA,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1630,T010, ,     ,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,S29-Y,SRA,SRA,SA,D, ,V CC, ,   ,IF, ,SRA,SA,D, ,      ,0000,0000,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S29-Y,SRA,SRA,SA,D, ,VY  , ,   ,FC, ,SRA,SA,D, ,      ,0000,0000,0970,0070,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S29-Y,SRA,FS29,SA,P,C,EE  ,R,   ,CF,Y,SRA,SA,D, ,      ,1140,0065,2940,0010,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S29-Y, ,FS29,SA,P,C,E  F, ,   ,IF, ,SRA,SA,D, ,      ,1140,0065,    ,    ,+,04500,     ,     , ,   ,    ,   ,SRA,SA,D, , ,0, ,S;
APPCH:030,S,S29-Y, ,RW29,SA,P,G,G  M, ,   ,CF, ,SRA,SA,D, ,      ,1288,0001,2940,0064, ,02476,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S29-Y, ,SRA,SA,D, ,VYM , ,   ,CF, ,SRA,SA,D, ,      ,0000,0000,2940,0001, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S29-Y, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2940,    ,+,02880,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S29-Y, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3600,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW11 ,-0700,      ,02475, ,    , ,   ;S34350534,W068245204,0000;
RWY:RW29 ,+0700,      ,02426, ,    , ,   ;S34352695,W068233381,0000;
